7500
6109196146281927994/8832705822896059976 4809005012203582299/6082044695566138930
7509799975127464293/7703393688517893688 2127744560569444978/2294714824955927068
2200272845157314261/4934333959727646822 473814824315066109/5699860744625744661
4587768751170829302/8755979361615699406 1944160456405001929/6524229050699315484
7036605987770017834/7663551588878516037 2719173367452207187/4827806659140976929
2680971055611654908/2832240001961677961 3464943402121122919/5066827674773623370
2164956320935460898/7641410082640350123 418942095781487275/2517949231352735002
2411964592524691428/3699987291941273360 6917191909837348959/7322862981628397645
4817332530710452208/9136886059900848845 4831237251852175740/6762713732442682685
5171465711890539021/7570320079760958160 3063249551577085897/6190948210054960296
1943515638610553154/4579679861187143733 8457709142568348128/8562329463225016313
3450137142050890866/7257018202293937303 3592393561371524955/3743564758690538334
5179258312573446453/9131990341675474364 6314458276945122369/7630490027628889651
5607749587515299809/6369168550077926354 4681460262785745525/8832718271506045077
3118394669857016819/7598986096971191025 21072685473387183/712829311351490549
4510817503035061359/6735400135516516235 5967236748851567796/7463910492845956463
1540399859112566059/8664408309552540890 1902997682567471808/5765890914415526570
2831574641367764911/3827436577004767085 59178620306178440/3271077962821048351
5062497825145761044/6953822530587767308 6507574212595174040/7056212879534780871
3550396977097329324/3969628504248282550 3285727316050381378/3921897716135431641
1248360569497323543/9013661121288954590 54973443768404645/4624248569574401100
2299841794796088243/3878820881389718818 5775843752088476168/9114104993415484497
4821663578636489492/5419110852960476563 554999264040630445/7871626455897040570
5025164549087305109/8377299695391377239 3736372381836335095/7703755098070051545
221407181871319526/744389010451402663 3896607825355266099/4944659486361662871
1668826551302262241/9149335299960408379 5900091455599584562/6689022935760136818
2886223844183552013/6613401251112378574 3325090045571103792/7531300260780395855
3057848215162096112/4837132776711737941 1998644274947391808/6518930010768036951
3785806533993992382/8773267264433035143 1299238055018980443/4640109001138112310
8631025140583432015/8718700106447395378 819973451944812377/8980548612589206054
241842222137738264/8679476902804007956 6303440545797648893/8049332551598655264
5487995286788474599/6877822223189325399 579208652054982603/7958229074781924666
2122130058926990077/7631923087282187008 512375379559444272/1110080634246026987
1901289527219049290/3088137875182600419 1629790514127142981/9216953245309845792
1312335940084500351/4549043356929034932 6755242815552310036/7698558439421892580
4588997912743576873/7955151114152435519 2920064500238409080/4107445790209798046
244307238373715286/8538165054723739814 4271036594801358567/4680823479550245845
1988274317384313799/6903058385343316203 3022473265270285527/3548206192715085997
5458262867620349271/6083228649510321227 1248798232892255933/3209585645895063018
91631801735283966/9073008680915211784 4334205415782667624/5307399429929862193
2904840955238517025/5327830229315068155 331650301388651734/1571764756624041949
1050204805290543687/2391937582420461490 2371830609930904426/8647909235924254613
331804424139274712/7764753882772261191 4302612706626834921/8336667214223674320
3485553413641916183/5935443974105323463 1976903058237857844/5654784692993118026
2852193683702988100/8245569333840392483 530966703296329194/590540902887600015
4765050921356903223/5738654820996699279 1784763195258592862/5529743888509845330
4653031508701699295/6457795584208511522 3532564882737947553/7447847019477966709
7036429360272811776/7199853552214311159 1287330400935120991/5648899679112958342
2276294474990124934/7476272550219304179 3723077810803298686/6086104056576065123
420593415938832331/5234302474878977159 434738389516317621/3516883537438340198
438694834185384513/2244034322374104457 7631682160846960243/7974907685194903162
3436379104639332197/8994646245109283918 3711461920914432357/5918262256790413482
2204061521882104928/5300740282093418055 6254364063480565792/8390824267715495584
307258433551824377/2017472480873366421 3611515355082575069/6134780646602281775
770073829757524027/3316136825962172755 5855910422107596070/7146669397501166872
5802723785679292185/6588186244890568928 5042533991625027363/7748071237700788956
5280678080590474797/7490207603477215600 4248078034870333370/5567568820990230746
3446423895737819483/5114918534058485588 3793744864952681402/6984582966749449417
2979943438027585996/7741767012333879084 2521528415376395911/7092815616635557781
1620410111423502617/8448676710401420228 2916562367469832655/3252322802555381289
3019949199172487641/3020962443134686176 1327809186491414711/1505027901787969953
549158314549522555/8635840060819366979 4605093455993209227/5674431350160342186
1818741381288978321/2689631602850865928 592531681366662397/3743279974839460644
2277480212437552005/3517782293545379629 2172094747398456188/8996665308916531766
797004490121528128/8333111549842362823 6196753751451259581/7278039204398093341
526678365545691761/8489139536537383369 2139327765769935281/3521159804530450713
2320975584600864700/7293357750178766871 308224787724868369/8286586004014365123
5020008064188138159/5927358135533544386 119692641856206266/6212776478559106382
1664113485749615261/4016395392338589366 4441379582906189042/9156496219303940592
7590744602609428265/8085827378171173270 480134786588737804/2579445007115084733
545081765838082971/5312315228091810650 664298770509233893/8162875415358702429
1377957925431032145/4140525568727533166 317447159089694309/1120655138956746074
1049680312840976432/6299033241904169375 1225293706080542463/3703496733276038599
2142098664849381966/5299289244186334221 5426408953097999664/6320031266189314432
646028482725115736/3122930963146824790 6270081192039973758/7934641642175399192
3697869311407232987/7121634659229261725 2064965903017810287/3613386152299260736
4768670694333589407/7849600869867794551 6200384740840325584/7154564217768516952
1814481610225458595/5754531834311834591 4032313908450909490/6213782058138661694
6445695815518224405/8248163319353252712 1412152135874163539/6511177665703263768
309843937111585863/6886731193312619140 865551916875984474/3572307440774493653
4793878955956532129/7498927078109631213 7457211608647531372/7724223082729401297
216756222621853997/3213501611472728612 3565382098359205651/6971445030740813655
3534294807593165747/8638438700930394012 2121102705121285291/4215098083951652802
4838784902860907913/7803056539179669946 1537183588052753847/5059069363871583888
2830029986472561174/8928361621580342590 86365955591832301/2405414673489573628
222017287497442456/5620461637301586616 1944471239798328549/6774264986357923188
4377042415473155419/7524199400524795284 2926162073445637911/9146767950252262957
3012242345154916742/8614810628237595982 1645420675667479267/1651416268606370906
1332242833444141138/8725779426294552741 2030906820840757661/9002938322554428220
2747626835861727585/3762810330899934000 8826941727002057380/8926792342511801692
2301144940485823546/4346991724496639767 861254128839279631/9054978629938970496
1482047343445537707/1518862599087135551 3034526743550628692/4877828829461425100
4667556511197171469/8220433111417152669 2255426021968515094/7242683884427228983
5616167082061807220/9114943916414866562 5797863206865863562/6862211840582084008
1385018995092965923/8001785003873589144 4493992781769968108/7110160152424063368
6476872162228066137/7261502435033425334 7295493626659365064/8665456965689695753
715873523124597488/6180050435927372738 8279425187374471813/8746257111545539256
1400353929857455230/7224521157292369095 2936342398700321083/5147870010710304748
6820459032218954804/8935912295608121454 2261404927344020010/7998696872055432263
1431750669407852658/4914252095219657113 2343580233745658161/7082486483885542485
580568440792070238/1473037672939106770 4029155272217089388/4250551780948976923
217885794309292391/3248762563081300805 301077636171637216/1231895185615087554
1847230685430285948/6221586804044939318 2041194900417255867/2787282121603739709
5346247473807667655/8254141650100975500 7433943960157963163/8171387239428228740
3819338146689635131/5786846427325658162 6060093784551707043/7063993933181213649
8551099561329012028/8685981370425552239 5706244171126523763/7769249862009445758
53755380023098137/8030676987138093863 811579998595778177/2300655484142314280
615340190749605707/4070356241512691380 1593702693377903942/5062070820195281878
894922902816243342/4168621832915338809 786513207765499908/4590528010051953444
8879229605756326020/9000665207029343848 970238565531684316/6760922202711483271
5669377990283306842/6418755099144987493 427877632547570515/599034641250693404
1389160354224949572/3653213742237302547 4949878802807138517/7408208440353879859
2296592313914242347/2703819855497775633 5471830597673186791/6868983495198966568
1127155528238481936/2273393948127573427 3450947548356110106/5710643488162704842
599339064007537805/1806655001801511105 5235439275765826347/7568009027436722994
3493967967351218688/5795782050405098244 1203277108186690094/3979820435384075736
599192660845780672/6696287569152323951 3802335638333926996/6565144766700651375
2005382829586949361/7301185583356775557 2122614911656629209/8120762222486060206
3863631173365836020/9216438045430060804 385776866661787614/3192395845079481164
3601698390387784049/6237498995876932242 1346202687681400223/6608544339529643659
1674749100152638773/7461112999967544917 2730763984031487711/8168404092405756223
3769612032649526648/4303798726493875840 325423830791314057/3417612015567008797
7958553183139510961/8201958059386987012 2501142044089650931/6702834647158442407
4382181554906110414/6659619145620282629 4653859988774258168/5632089695167371949
873425280156219717/2791708019047633836 2894730568306557916/5251633346701917007
3036650077035439847/3493147528089255630 1164792908283915475/5267817050566182045
2209347185889397170/7329785542191636832 581096132022203178/4753864623230350849
7634332131727055393/8933179457887436301 484167138647204661/7705239186860988717
3276601156770365887/3925168494024261291 3353416711366920194/7809157569854660739
5095461332056034485/8671822647778621824 1467929004358744115/8039206388022260241
45030132523258484/9016435468387002755 572796971484127692/6714854997156876815
5596448171959709689/6213023910154613564 6467414673835094838/8764811372118805686
2497891294332154721/3730391070917139247 1900573932353047694/3332538094006472447
6316542772194455671/9166801023721476431 4782657153447623552/6229844990991721142
6423046796781005058/6922732951787865862 7709757905524059600/8999894012397023805
552523848837230927/9148540869738608927 2886278835208063430/3196803219750865805
5316565799286903369/8979539940604021138 639291640323421890/3284290212115125203
6305162376590442603/6565794536432956256 1070879523548821933/3246577212828419186
2405609272197237502/7706370539104383700 7078582173377737413/7317756597830652477
2037723668433649263/6853064538346632690 4141186624269597273/7751238633459705567
1466495680841794937/1928957125228483955 1102812512614877656/6821986378738564182
2536346748881215462/8322884411800404223 3038794167897590337/5398968172325213288
8459823426372909650/8773724095837873478 7026162195414336257/7552175299096756613
6371916696566201219/7278684457698866271 5326749699937783905/8468209845885158347
1498545040354067830/6386715730131067347 1351520516316136335/9060831361639454511
1616928723570047802/8147328005257618479 281455097782050991/3683044907554152291
234944507127185210/7809996892923137463 620783694094279137/4439522472353311604
1632828223355171409/7194384321625507818 7833431714315836623/8471322590485275028
1573960666971465577/7184739902690983417 3941757565268007683/6533946042746595357
333770002309588116/875010271221598496 2371409653833860714/6389571099564821101
2500140657541639762/3645298594064485206 6447626862076943385/8173675194596118028
4957355918472389074/8579521019567991844 2077981436387122/3354575222223371938
1639678384921302762/1989804734536805382 2258161490950181613/3212237206802720565
1765962495250505342/5364507606992940454 1244757143731018336/8622933162221772850
1394242710994179701/6517702205685145883 68174054966489516/5174900030676355441
4565747959571591103/5885922116492473855 128422763405062077/8511315181126684954
6360423120015809040/6404076006377860000 1184646409049926381/8729934539166032900
740885413989762190/7222188529343278911 3276377792994936761/7150792845094691197
399236757296502580/5696211505257129769 4822991768050971568/5758385895184533985
4303158381298905372/6345390280850071656 7557249370289565615/7851183266337263826
21343562648119933/7197745815107078197 1119592662226088785/2765652250709555134
1577856804200677966/4116882761104147598 1194361884164326688/7929027860949636803
2912808031171564906/3917493557418769538 4150547069257121708/7397148932978973063
4850584195017962121/8752621423817838894 1915149703296082147/4077093177600159447
1860250605750228125/2970236924840277498 2039523752928905489/5119490552173249675
1869437392784339798/8640564466190890625 973156266836656175/6163111885816684541
2139664246327927213/7396613879321390525 75928275022671954/4864938268766974148
3345241825265987467/6183421909862840998 813108943494991486/4305732758541734214
1577859093566562857/7612717122076341021 3445858164120214285/8855016982203387866
478302319904956251/8778602847530137114 334296210302853365/5601053122439828646
5575078451234337480/7284315076817552284 4507190297043495235/6210437066708527573
2629189078004034783/7829664252988258259 2605598899432497721/6192398101568569455
4627968388317673897/5115832640557277610 1244626646774754241/6790522270737377789
383594868722246697/8508743693056469557 2015914460630955779/6041121742751789877
3414976897042923872/8970989216753806885 2044823634891945526/4259503755403086168
6403682161429511664/9092582187152527079 739078038982730458/8036612441894932026
7022972531408487919/8857447040272903090 4822992276354421968/8965404322662545659
1451295724431489566/2542430859717173322 1167827145923023539/2245393900050171085
8717409728679673404/9183497272995127105 5764290815807130256/7798977541108452868
2498584673540021725/7675126086313880081 2597438568033536146/3351888241485418864
1397664866498978307/4494695362545044360 1516994114757159836/1647272750145809880
2330165527166119907/5213293718678628105 828861149111907502/2631697864726197110
8086280738166683861/8449266906558907630 2104170267634602410/2491056287698453411
2470668389115261790/8555893055440877331 4463128883951455971/8001383933685346534
5913879746806206290/7069327539699118031 471357302229914439/7211641479151227651
3068385205410425520/7692128072128560129 1610126107456085415/6633669352214813043
390948440324510077/7584479377663366552 2339287444757429786/5760661383030167585
1156740760133859554/7359745013465978723 3867546689896591855/7811691930047914411
5383945022599264142/5593866273062419423 3233557686551561597/8263031591481089182
922023239309550193/7234685572191630625 4887820874722386382/6233122344106085214
1602319154400871944/3668469684695280500 3241840026264509310/4064055525354317825
4366518827272781068/5634282123716991897 2995077763465256342/4939700337125378040
1502870771940844466/4342971864107729272 7140092359824018252/8893189126964877971
4917375354687957473/8287744041766101769 6367217027201326213/8007843555566423184
4376288045260717505/5649673733027374062 2896909833435825903/7873570398939808951
2131446588826739051/6541867397934471401 4761668155275789718/8839824176384731852
2478421885863879696/8277769920404115834 4959577947993955692/7088532391997826319
1724630825039406965/4888838085400359813 3030263729080271219/6534687307741509731
2945657437228394143/5199452775451313048 1109538986806167395/3789380656824362006
938046972599172028/4248106395717936287 4332499219627732314/8918558484737480657
6707872663128430682/7341501610219033100 7134867569775595816/8274676197047969548
7888268973729327560/8002206621835416221 825364814855774520/6030027780115726575
325825122539781496/1939489133500855212 3877013220949125925/5331420516760211357
2613870419225097821/2911089187034375819 457720197008738938/3449954805976578444
3255522921598237965/5037279194411464130 3734258266379560579/4402017374770218039
1223424621398119193/3472318847362082065 7430877864591773476/8190974589762972357
2070276586016677012/4416548489047313675 207390294340244457/2388848117622374765
892254648554376114/5019053694399054946 3879802573311694451/7211029628690399586
2645442952823409927/5829798793784659447 888222332838898778/3027317148285158222
6510262162100472329/6813864968707279085 4786834251292044305/6776576693539564391
460451255735992812/4215137469613973598 7928665725255525839/8622424978546796028
48215551152107247/545368394418053748 83030053210527847/3774214238101886125
6362741704281085255/8201351611167792701 6692522039317048291/7723681120113720181
122968522890223498/8503853908893178310 5135202258479257162/6465607759454591990
5818220883187275749/8888308127963642568 2405234579405647970/6958469038135251975
4724964658654675326/8287696697548998069 693606590197124570/2994608482919806487
433522218131037698/2190401044865219461 4823931321002903342/7634308321560777744
6126382363189941853/6462716511926224849 3810203898966962508/5200716899926330117
