7500
308798252635994154/8381168410043079296 4081966772524507464/4102994178878582189
3059651733033549529/4611815342378270624 5940702656840654686/8086924990458158137
7166206469869833418/8306269966026854853 2337392654615334096/7296677589944592978
589378256681669856/4307845429450803381 6917008693154884388/8265342893435877087
3877231809221425944/8832826705359105039 3515440555754716181/8426895391261628918
1378811464064391807/7472301717991944531 4351726584979993444/8634724108852394230
7578331001009938244/8741885839366272897 2484618119809592111/5351781518022279247
3452107551263474132/6947767791090961079 1281991599110474/7814022626452869945
420659755349279337/7179643593387708302 762955186595752940/2440836445179048431
6158019469993289656/8711073916886737301 1204911079458997745/5912829983248901264
3017183267708003544/6235750865938869752 3052131378313710092/6770203660536083925
1928968824828780036/8585768840910688730 2875418583763173090/7697070875774422105
4169477410857738236/6097629866233623020 2892909317635477324/7276118713445777668
1534873975802712297/2444823848484055077 5821236725088808479/6435928442746538827
1175412449873939197/4336249841740761730 1327329006254189794/5944342810762405637
1351753970605569676/8183406818692829066 940146586892355920/2247390723449683319
153892566079122041/9053215095615096347 4347494560319767865/9132413441853291125
323844142959310450/698649341133056255 2850743360831902099/9116399205579325000
3808489915259909539/4391951556454868604 2507802061336095362/8717484952551329386
1030332820990132318/8069308773836104650 7029395049600386397/7697070100336727471
6867720607528366984/8212596487463051609 3671621671733180990/6393997028807541022
410057890297160022/5158059247613475529 1680668737036867387/7243594959696502204
1278949798737320038/6342176804240849911 2722788997795507242/5879955997053481104
832709601161356371/2506723784891823292 5115997595390064143/5839813803506148087
2827050144544175445/8395296987369740054 2534719709476656516/6959682222306126289
1145853844984852709/5879758768495228982 2105347447520735037/4578552296943820362
1054979765760627632/5393182844795341168 846374173623140466/5039497001187740333
5300317216599667312/8309287373610388630 372752556086634790/7245380364910606521
4545095619126903622/8608667302011191918 3465467337228694193/5840009979293696083
2392982608487511999/6220932530424336695 6858845138042252908/9009331687760874404
933736136390439105/6704796730020808950 791469560746726792/4053695481928095201
2323216503626460073/7621173760637802169 1543296748499227331/2025735598391086812
3803636867221101542/8672086279101064100 3787564465364954419/5065839880925426796
347143893084926168/8274051420510276122 7419564304332684291/7665083701880765378
2109467640182641750/4031976196870748043 569128715439330556/6195834222401585027
3613931973951621918/3781375464470107154 1677257065962130499/3883357122543665303
3788377579409919718/3973088100010895761 411394357111864108/6411775433529681999
378211217217799495/4091796336189176024 220262699032156796/4661811784577002240
5418220761901763206/8250170666302442157 5895009316005923530/6538680063592248905
6436548819218949481/8036798381449447595 2375256420120556302/2443203207273087213
3531017409327383134/8796494361312393421 6319751075662449244/7027639595089935209
314536616818551321/3942068132627747914 3641977746579286544/8832982591092306232
3725792442888939832/7617454890244339461 2756786993073681107/6722577116449783669
1114546739827332091/8681069950271340004 3704842269742009412/8043976576941161923
71924149461314192/7659001569401507199 5201587953754714454/8086810391353902902
1496302968129182898/2809963321795987091 1410151246549454079/1740895317302830846
380185660279738328/5619074192571673422 1276834193686024975/2983743481774408989
