7500
350509546069243726/1394850467825207714 2363084527810527524/5675861424173198090
6208582629229507366/8966067431359737822 4250324033646496929/8463798175832458320
3634940944844377148/7532125493319872321 2354494551009254071/3606293338305848326
795650652337841026/8180805041173413888 2306078629161397728/8907653148712246035
8082841086641771874/8691270623206180063 6722874620455938929/7470233417752079191
6286899367440472579/8205187266728400280 4272780320405148245/7315533380216611176
1309686693260507028/2662126473749865769 2027045007687621354/9145675635431830012
6307053632780297148/7411961606346071223 3435030695249666466/3538436457303687243
4953089329632514823/7539157515657756974 4364715577059427529/7824660544072960552
7213697158257160542/9064909685158830274 2732003799145313830/8401273282933078449
626996222910527204/6141227420161613666 2343305601005551799/4689483913155011381
87022073076464052/5072753168189143626 3924017154609191775/5865401656802883374
2095484777565736526/6132562696132139878 1463317691894042052/4272246191518213502
808922106720925659/5828609881492037325 2268922180792178416/2352446144434911473
521549831664076670/6569931459100425536 3506665963888676675/7774187246185699574
1190600806903634771/6617075458503834764 830526650081591695/2423042586161980246
3941406374765243030/6859118384631893345 5979322408064465458/6417063394041626004
2255759382955886365/7630998238017212790 5670792776370589535/8489447700324433236
2255535707753807905/3697546883633286553 1946651825568158006/5934856684899193387
2584464955437899077/8069258296961305730 5080014754183736200/8363260787800753537
4147699604618142728/4555604422340726933 4669977883199994780/8188504764770083754
12497736385806105/2923884641682033248 4199187614299769751/8878182748205756771
5242696005693180488/5827647529379701085 5183359456652564843/5252827779038197756
3832253011883984286/6308599969279296536 1854477494596376004/2434777676327573243
1122574668847023074/2979008047572890255 2329735947741283421/3162409755334532572
93444993818236860/9215747841047581047 1338671385895827109/2395382749052532332
4196492757227130361/6806563196316368596 175062323885808407/4972163079171082867
2594148116606648503/8851355387133343221 728929296938991248/2293756752763863809
5938103405965695159/8364029114661052839 2942672319376532925/7205596895801980107
4768790442322696428/5727863738176497462 5610925060992207631/6248832806593901685
523346219947007702/7350128170915230899 6675314335646102370/7302368675934028657
322337707977660188/4897383735701667529 6363732265797038865/8379435677142553052
2988706450865898423/6159732448034078023 6836787320435090320/9050441227856042878
8545345944582263229/8971665688101265035 1718606508500440634/9077087361902401074
619510129187558609/8734919063782579514 1821710425459574347/5980862035752098411
690996631847807226/5580054390741576994 6784060654409033665/8157360561282550712
