7500
183028808201628759/6736123340173884280 2725450547518228851/8054902818454917114
2664434661952680946/7403512913094026458 1575926223974529257/2436840850103726010
3760054246874716275/6448934544423981926 3935293906039803614/4037799711788641709
224254872841875300/4344560686037880335 506670264592867120/8764406499295040664
1514774486175768922/2581546155866897978 3267453898391559184/8239384236227770196
7855956565660750693/8755847708540999044 3174848517384018913/6165957485353488326
3063868306576557620/8086205382913198887 191975493767857363/5292072980238847710
4894469568586928704/8204074443048081351 2561796017118120085/6150671842054670461
4305413401502495493/8755349949566661784 6412481501871877151/7477958105618256038
256186327120181048/4298781919455192239 3582835483225289211/6211050822691995469
281040729533119895/1560307921390220459 1538042351938123582/7587847809693120164
5821067962996267848/7485953725616738248 107861626202673673/8772705821951768389
3452417347747557418/7268591904828740809 384423541176522483/8445354685697731443
6329396282690234656/7624424162037802778 534900778273095447/2261800299727474236
2104653347201283251/8481905037968426513 1293038437094899359/8556048475627826708
1265360492267315658/8430650554695483464 6724522841121547697/8540148753813553432
1941010635935944395/4919848275583470030 5282954869762926743/6892031821854723014
7862894760591903195/9183875591756751262 6968703926781912112/8336988274852998503
885240897224151993/2805590483877638811 974621297778635785/2075573607323967818
7185683379428048788/9028844508584872729 437603295090571568/2709615833207329063
5449361756678288141/6331782951983699128 7849847031946406824/8608108828588478885
5278956343177379175/7792212077511701943 2686040661297096894/3786696077223986870
1771046465662425113/5967566041932490133 4500341123180752516/4864556163201886720
884577903366444037/1686993278736300280 714638138623975788/2812001223735272666
6788417951627941790/8371202222535363642 6395054536511059427/9133582796509580180
1863404491244181068/8590640422429583258 3617867023578699783/3910837317355711539
2209012850365624289/4109218162970588531 1630202460576439858/3825749675613746151
278755185204971640/5750104908620406823 2475679309196971497/4679218334513649802
199286671261246487/6440987173289755277 5856694673759445218/6965634027544658399
2443860511303084482/7321038731100041554 3281616767558539218/9125637144231515329
3357694932070197668/5317271679140204621 7100342800665882890/7526906146956480473
2297719071215171278/7430612901401787474 1134720842341068866/8157592844897616780
2452460784397381818/6787917702279732421 916008091349033880/5471668469121447943
232634752040504311/1599202252656686837 1113818101248579392/8645259598254774152
1429063120548939705/9011861150900675071 5499251335152866651/8713970115438143099
4629424840140487301/7841049648825729759 3821070885158803837/8851859323164857333
2964511892562153076/5376033045315517972 1475123947370100173/8234369149192521443
4784280133063216545/8768626907905887491 5978052802581121754/6198490567053609542
732648256458134983/4239943238616682587 1144463999448429284/7213868172919629647
2776663554116699001/7951187020878972445 5194029662730322220/7340137789361344752
6462890418333843275/6559612600133780686 5077171508632645879/7839124762374616056
6847791219364782828/8956396116626114400 2962359064831562562/3917417763415304013
4488428410439808813/7550199807050817838 28637319796384176/2863163979756716937
5307356979383762984/8360469891204522200 916964587078045382/2227653789789717291
858626960747031660/5346076026697140701 5594757580210133534/5991587271621753240
1908449577197787385/8381040473231880820 3506244465588895793/6581548701098710086
1713510416051693940/2564870526117685002 2155710993700383829/8761476911443209377
6692801925308990598/8655670401476652197 6453796293228886700/7134315839605700610
4830719122334217894/9066403029140356482 1525122377354616250/5909931498878070810
2534784671147102893/2592006100945355356 3068007996970820014/3352725375679042349
7874825794065298642/8241671103370396590 4649090088446129180/7491166255238433143
3752418581338479927/4016041511717818208 5876672052072822565/6151846746021073110
3141489313392083297/5451572846572169329 1687036862130604098/5673548660076104469
7333555085892697381/8751491408189134685 2609472186687490562/7252040857255685388
1654655366290243017/2627591309834856453 5036894550122228107/6115299123968694673
1731926995903183984/3320208573516486951 4546893976385304008/8455684783552722179
6280001271239863938/8793787615858982809 1070431055225399660/6147280877491816479
311247857582969714/7392544976645719097 6067728808993837944/7428129432344695093
101902975249834811/2071426699830024112 2741772057887515580/8532876019719476835
2882049313699394880/4678746755614091691 7335982427523814886/9035946107620645760
4762104662596978565/5537926973537721552 4325602437801618305/9128399205504554904
297164618077345927/3011675508160773727 969130452313565571/3204344350889447010
6934996610505743184/8368584067414973595 599749883720469994/8732249988758556332
3118709756480228999/6170540023836633581 2157239044735423551/2325012814705334551
4722600392659264271/8128335881206821174 995852250372873290/1409460687799661778
1119557922196365045/2594424510141706050 563250110359816359/579300960042414280
3234022597636793861/5487104501372010828 5904068023961463118/8987792886507322993
1065628826604226786/3960279111059371730 5406162575983617364/5418750242192117834
4878374402420011474/8268480071175423421 6534053298675309764/7289347572545618246
1679830703565826118/4208424283090437041 2581412349536660535/2859734150330591372
152316316070726298/7993362962723666766 3384493661822710034/9006564827359587699
3061292146658340853/3705432632152651782 1470044869990344167/6287555626965141480
893988802525730418/1581098467990987790 6392693234403819201/6967322946025860314
1434726793002964760/5546863793361351250 1977333141931725369/3816243723002146862
676910844096445084/1998048100781612099 1583626666120434751/7302094366945521107
1857359560725493867/8997240594153554164 2320033997934127292/5874546728322580511
7239245446877342578/8634658348269739239 341192891646523628/2452914676747920096
3483258731021441153/3517681096292444028 780196619470511001/5242037918874572492
3854399190709455021/6925484965441417869 4377650366103788227/7586852378743525959
1802683885967244033/3676422606006246126 2238604073250440134/2404629818710844619
3477480624804526486/6827748360771700325 3933280735208486374/6521010432000497393
4329374647620448069/7704318299381283984 6113580318417558774/8956154815942636443
258934871613702503/4716365065836894312 888422287081458366/8621537971702322517
3741666190488343466/8993357774253929533 2990152600141805057/8616142288584504600
5034153691755641752/6316855040375246715 901988731829725917/5426428024080067751
4941469996032941824/6378929289168817624 3261465658569694709/6925313973496981937
2526382320575762152/6935152279449748721 2591155559815969597/5688751865615325866
4353048046305025319/7225571671437753261 7871671779106968454/8353032394336086925
1774178832951198320/2186416924569583486 2484208701694371911/8463431371008327556
1323536844484946701/2635729346006886762 5186390752906438956/7848411506276287251
5263867624948998556/8600884464335438153 2736191236213706945/8646838837426132622
1533757244243345134/4456199384120800648 5310930660813247820/5815554425355479118
6844230600522588092/7611012199962764001 5518872111441509441/5730001857516158079
4083324020842612645/5295864489420360149 3430270724387914064/9210699540523747581
76378686576169584/3878396927544148027 1900892094798167571/5549072345224414493
3493992791727526591/8624021599927105171 5806242064834365447/7179179944407712386
273740410244776171/567010984961287442 2180659007653525002/5954093281902235488
577524479236861010/1940334062865095022 5561381871983744587/8737379446374770607
7852192054411437301/8332726286910432650 609462797303443974/4188047740506238854
3561644824198326159/4836443324966226612 564032545789648799/1663867444295293406
5530767989046904830/7406890388380605250 246963115529998872/6508362449942392748
929638778522164643/5646876556972068341 771542595896826390/6999760959021582131
631204330741381332/2509293346893116516 3586506003936044084/7787160865529942552
663837623293607132/7529769909197353361 5916035982660869402/7437516324869220564
1250534848146484158/5141671092970277189 1434195831541979238/5064742842678102536
1524733822905122100/6210945800717959373 2087577608685858470/3445866908284925056
3006834186516944595/5097090531739070371 7542833795277356487/7675364344260522727
4900913092455137458/7675512438048370579 2613478568645680345/7885009951571873508
3133285313738476015/5860538809773880999 4978722767208543218/8402784844548593378
2641272231583651294/3470581766747686304 8055343071418483950/8169755598219849338
5075033994943766591/7940044594254806168 6302152649274815778/8310370034592645197
6360475261027606268/6450860446587080525 1831510286450506766/7786801915446283006
7352203007524237613/7535866414164498958 1175345229093272878/2685859389333334402
2661667270023757700/8839254817636649821 7041152900651363837/7577585627625425173
4037480506820068679/5207952916746245244 1961194757028986166/9218980655959852131
3715169661065302347/8435522664143727468 4350325296172405643/5734372979807415193
6085410490846798002/6189662586628291534 375703917392762445/5231032261597554421
1137337741883894940/3510166271544599042 2069789347377599676/2706697718804913043
1112046880832072811/2119795848568166891 1931096947408439490/7038724620320609720
5247681756504895949/7188512034038642339 371126239314284802/8968885218857757394
4087829080116122731/7681771861651593176 1251085319837387316/6583983133807323483
1943151334650193243/2692089969162050787 1415195313636278199/1763230945813083794
1571895368314509172/8704043228015011609 2616058350986047344/7042527259716271969
753278012912497166/2945923297693061099 5692384772143302650/8740713808180025930
5259668435981532349/6718828496978073340 5031380327486411313/5690736358886323876
5467209341354986840/8814213960216038956 2532597279003544618/7011583583214726146
1208264512850370515/5327470003182625317 2204700383727479467/3210412849359459195
