7500
216231901530895378/7576116963946369674 130007669178164845/2476587685568570485
920300581999657466/4283350337096971384 1928082255948079453/9053273912219041662
127271982977320151/179529439114793295 85951418346382557/1590651612759522129
3848020127680919480/6140550844364857308 3271699776189948095/3774521583256873271
6811952700805732868/8580958036997699285 417241746247083375/1771519652763516251
2270410851250057453/4881521336887855847 1010162640815974053/4692513888122178237
1601823092594326055/3013738933905344663 8605027638537281700/8939333559135824115
7070491245791562315/8635595008752964742 547547918684449929/3257081544618447311
5262373504818289317/7011078527947495503 3187285627014120943/4185197821093107679
535221027216467420/7084963248743275147 3981310193760471684/4653102030837194287
4514679395500239098/8497473683471807334 5787231981338185037/6973233498018412862
4061277562001155214/7502238839657435456 2010315606245383451/5301491352007174088
1475483037717794832/4392610159646076505 4012944185447440351/4919821820248797526
2096806071331630163/7614227063831329628 6145472743292878417/8681674186474952494
5778278285154536271/7785876767165011587 1566914147290243661/2205082401697612186
2994192589343076161/4701267455220948813 142997718871524926/8121707940798370665
1464079440947444221/3588882874906161141 5142952502517497885/8218404249488303726
318084728331077489/5373727234740537529 3216131688216680866/4540880496747450835
4382076221807184128/9152036976347343684 634656429015197353/7373508455330423383
4629267058667294284/5454178734161170231 2805927539902791311/7015496314834885614
1391815037906104163/3140388783262528050 4351592895903956283/5567886591949626969
405622830692910696/7988064440637877055 4038321715709701085/6573849691454410178
52887549581536893/690327259208147866 3797882654798466788/4294736137367378228
6539219841810501038/6918130845451816398 6460045360745491293/6687261130750009762
1275734224256578089/2429902477695901024 293895631240858433/3454322985827980890
5762083937409323906/8176425518079102603 1011423061304504245/3250796036724738538
7414547855563706367/7513884885021971980 3633498980324242118/7499512184640954336
1856830465274980345/8977627666553246246 1402742522292203930/7794686922471985778
4847138207133616001/6970534077102499960 1161489031197535178/9021823298059757619
1946324971404575521/5546198553106331285 2095938481458989827/2232572466162408458
480785041545967461/7734755232595378988 434284208140391756/7324102730478911765
7138420982677047245/7442537078979655319 6980248328633082603/8902021622288257698
4160537163440037565/4536217227412291381 3037041340985876915/7638357701062017344
5274996189862159409/7423510940362138324 5493560596643795213/6043309733675899718
5932881518702925849/7381314635921310262 806029225181506987/4345076463357671178
