1000
1601760873237966470/2852744467493267901 3472903890929016034/5500827179478457328
2815056669642650202/8249328073955219734 3550098911219579425/8060756077115570964
2818443470700804223/6962753722650568284 5189192762957510231/7605102289596238510
3131192785591148669/5405312879868794952 651112781854240480/8838997697041931987
590090337457275159/3832519954220795977 4179329266435620827/4443314707762928122
5477278145600534772/8907624275108415558 1171061412582421943/4781903159184002860
1086885370451169020/5218751497562108661 4732990680108588692/7351543779915889420
1575548562077875642/3314330536561319779 2200176181353709359/6453318246708348602
3781956473378268359/4442587934428659075 2304970213297998451/3897847724029111870
3139871162108379858/3246953985395846490 7877942098638982/8821271439347412510
1214898949580205087/6570796623952964893 6917875769394787630/7478613324591417916
3643278328680084508/7504840564316600503 257331445037728585/2270054812459939560
781505203103912151/7956247780836002934 3228460802571683810/6860078729488911110
3733411639670539243/5952714896968375603 1758418192319835222/3113263328626927547
1673825299443645295/9129154386646104621 575605371785939410/2596979662978890178
2257221442056691058/8373043514322533744 2010237181716163308/7782614908245323515
1421239921758313620/4109108374504386125 6627773132764542845/7518685379997471482
1294693547779758856/2763153452071761718 5133610933341105337/5371478388783323528
482830556763393689/2526161104849115119 2994350967346080207/6800959460704208941
8235361837236219252/8849497322837819546 275360941810289397/5280549243466765395
2882561481668662834/4400952874716375864 903431607447901124/4077189345042344073
1963142363019054487/2170784171923922454 8370119599726714454/8705972768417847817
2229601315432417589/6270257444661636275 3606076789380292505/4167097837703292454
3181235751268776537/8539974949537855008 953426792862172431/6380839485409957840
1962089671194910257/5785955694228216199 3398621416549755212/5143652292044359460
700278102418172158/4029033590640728485 2477257678784440208/7495980534109909662
140101163755298597/1980647155947186074 1060669546705243845/8990856601845497530
5980821692404485476/7262811338074692495 3293385578585421350/4520450935911414602
4038056753753756736/7408681815832866071 986646413876384538/5113558050163677432
2214470353508464900/7722065956956415017 3113688576718834237/4924811982779312379
3083217100731974515/8255858637850559289 3765022257062672540/8232425046947112706
2650923298075326181/5568257299002235281 3139386599999019555/6828244178884423919
5110083160488415488/8046945730622618761 669826426394138722/8365849550534711507
792835511483335572/5666641832347871760 486239775207757727/8941940477415083549
3613374010933657133/5948954112965353791 3069804530076116724/6625794529904788939
2910931978267081092/4058309693685264092 1118453781313697424/8643035904252324534
604234852092391331/4396065204329673125 7104728518046019448/7932404606765462827
609366662856286863/715274354088772043 1494673359520813110/8725587806667566955
1817787871381315116/4127912598929343141 2414816924982263029/4354941830614428331
3312263347506431456/4640278793708158731 3334667068063071215/5050610981184811132
6759718710806509493/8557904638381789158 962108022461470071/1453464191382064312
3336848856528521425/3749702050619825232 705433679447418961/8177534911658437879
3793627937403821328/6388902669301486996 1745062507692616518/7306074770406178740
3521772005829923732/6474986788458121235 2734328092812679115/7582958441941234191
2964398641979058208/9008343204096347575 3865240864132671398/4244063769540596497
5923132209982145334/8615684645569253799 481122013415557759/2592079761427404578
3293882400516983010/4763878856029005352 985144652758317242/4634919940611435466
937577815406201322/4389761822478468693 5175182442054288778/6850776185941668156
1568260565812299702/8649769981781414491 314225042855211830/5951763012957479854
3300395959862029084/6686025890531859371 1696884321921141758/4452405113179305539
611797850020200101/6167293673402917084 613574518956534495/8540136832988461857
5465610249459405176/8791424901570256542 4808989656545706429/7952511745155618185
1528864652998503877/4310378331304169538 5281726890207615482/6791142559838668599
2236532652436249649/5664733510867812388 680467154737894319/5061049769013945438
4661381531266454842/5307374086584971973 4455897891017032649/7747652500683303376
4266236528024368736/8705824241214371577 426471968126736159/1059879049272327380
503498717001741780/8432039205972908429 2824702069194113253/8958662965407388097
2727677136922255411/8524577904276126716 4138964929925137556/5708152928546283454
192833557644200013/2236538385481788853 876859106430622788/4479690844887172856
7228001185841380365/7432304264251441222 6121000673947271429/8374183404002322920
