1000
2228719292361630792/2987657669304278090 353472110142989889/5035175930335196204
354494934092472996/2541633367388837862 2241834475013316435/7246898031333780506
1208592724053632954/7504644562659702744 416756203007669845/2814326211412846494
1069866291694069803/7625494730330255012 3573521155146834368/5902911593199952100
324838753172197272/8031244778622292998 2259724365969968866/3994283074868179063
4338109744170699572/4630637960545537646 6586837049925767259/8532411514829998809
4594252786738080259/5435445230255526486 252024206303526316/6585485956406062538
1435920415811559987/6023066811632461668 1148313773596522092/7577830843925569099
3304605447039394220/6458942997224365784 8454629434532773727/8721740602050145924
716697079305445119/5876072830442168245 1195501598529928549/3188221229663052705
4090471141759785822/7727327898518025958 1275634427241134902/4257495298379822865
1856720961986942361/4975800625627981448 6453683504665632332/9036415466786882206
590965684510125732/1759306068085220655 4262449741619010798/4587244229357514167
2085753207928771353/7919538364995718158 4712459223666183852/6192597636221078710
5324751559470964409/5571203338999274990 6879570319105993989/8022820770091590483
2809701727380404876/5657328253958083030 5808628072285793275/7509233429437561130
7900639447123928745/8370638346560068944 1517214908796397636/6261556594390263780
6189689702942933869/9024746257312045440 2755777464970580584/3706284129889264566
2043466619293596312/3137329161189686267 2193221229227077288/8007737273326867243
5813492874428507766/6444918661654390451 5198488015490096435/6677171844159565521
1986355994516986372/5508217421736216203 3856056023524133261/7875131439592158111
12291113749465523/3107869068928452791 4085262992627951361/5050680184750862545
4838764960571722050/8493865924426247704 5022975155712885240/5856976392726890458
1341333833786671011/1779581242434140274 2202575393274473865/5166190111194873168
1589816065305140046/6652783907200864708 4378942201866206910/6331051919099993160
2682210806362389891/5080057904430748820 5097399198307701366/5947543712926296212
1087157323972416338/2844805405357241532 2736672669051098102/7684191884820360032
5656830392619836471/8839766973906320926 1088260710026022400/4202357324401208555
6026089415286856080/7286161216713359732 4576493566306919361/8692880075473464489
2447844575964254398/3693607754344513481 3495842130355543580/9092859241855726529
5206817657964081082/6087626429508804313 3080725708889684973/4946437058166765385
1067013941858692400/2251131153011721304 6432696746212526667/8647192690720831091
139408214418216137/6043323061025312383 1900617021635660338/8770406024921177305
3664804310704062511/6267841422972988633 1651908743225705352/2688569853925590342
1478542356966081994/4334294532195011896 3020983456734672168/3765984688546990465
333842781512047132/5680204147332337906 1465206006405910176/1883750904283696675
573932693910144275/3246409013212368697 5394646930777342266/7983429652961891432
4787152603760430820/5076586656484843157 1973540856109755699/7330016853602459553
458574597527478681/2133116821308689378 167515218195939029/4863292593566298463
5754280585137656099/7068101104712258725 3531976457735928232/5372512710283229531
528342736726793823/2258101799453682406 714461421899899409/4108306210379886789
7648486256959977213/9115795502192932275 6955425872282444864/9061017735510538503
3582089686406692625/7929076917176255082 132587151896174723/6479175944694301905
1987980401572017006/7091371919742629503 1696574436161384598/7839439216575560328
187576213780706965/7417003972118121556 146986889026337013/9077878682505022424
3841725951931714276/3882183037417030784 4394991737629379043/5065782771319979518
1555034975118676705/6542252999946410285 585215863230723270/8775506106624329719
1796185240434833368/6023489449719822891 2930634031739331538/9189534901026887158
4435111227188043522/5251137241416210183 1103051462617269367/5540662736544869906
163189560050189262/5707185789715812182 3279403987395514007/5514263179313611611
5666615466042100013/6513755504053024978 5477320648540475017/6920378957858321763
550669026056248309/6603505780831908349 407400300404883048/5216115950039631788
2633872185799361654/2951875093933420378 1840676003947279772/3944827732853221569
167857925004187819/5822360408060790486 7226724428984588043/7252027406859490893
728445816211962311/5100130701621620851 4174515561655126543/5840462346142154445
6032423014335458636/8904544325481692987 3193708408437844583/3781822299644206820
1176053289253900217/7102218415204072201 4223780311161502888/8512726903586359293
2875094164120166790/7729470412101205353 1061367803549422496/1891182409235479437
903942885138882262/3047774537259992305 799959926453087392/4716102376387213618
3131966518644125298/4498835040862643963 5733214124123755358/8590436024399608792
488998354384352187/4471331954323823961 125551858416910649/1159099686809179323
2517944313683050243/6658824484970850977 3828639356000686652/7300695429538008700
1005265410265763736/6803300642905781121 450822381167663748/1486936174866064441
1037007870746809637/6991139824450094758 1905951170030786024/2601808353499698409
2361173480051423135/6902019739826407347 2445213561716245831/8331912820974034034
2927202488243720696/6394427220990883451 7894456289259845132/9219635369195578255
8423162998430618714/8428145742843214117 3787584546180495666/8358730687618682423
4627007464333954438/8452566706895286379 920440595744902798/6669412229854960061
142838300454766505/215046338705837283 2008131881707217437/3246443899996313528
334156187075870357/7389412841173639577 4021683439069829645/4864642244345346893
4884004549994441456/5222244864208487121 2239133775735470580/7739174979234334260
1668043305022411304/2511213845971584650 4351123549207809630/7320517745725849911
4279861003690525900/8656173605093813830 5787148612040467065/6572231801309926621
1122389343481701749/2632299237950791145 2177455564341520271/6481056755919219550
4096660672360119689/8596537818363350252 3395266128251383165/4000551012648796199
4256225048092290511/5669693158056624231 3596085174238257955/7488442012526214853
3324312184646740216/7404125109435858944 5130301785410526446/8201680002166236677
3309014858274453310/4091510720996033086 970117785073910939/8742674791189062978
2457311426887903315/4210950465341325196 63113201408030022/124851266747908473
1556781146143474093/4700365041511966499 4177271845813661234/5734182085466176241
3850716961838693045/4789025047988879128 4601051913293054588/4963006455212107795
3121090126124551895/7730980908741178529 2367071771591673299/7437634898795884323
981119730572492472/5215443286503902446 1702797939576944100/3286529194643543580
3164513382671053664/8336536999505232090 947060096438765093/8811891241725525021
1456856284167396945/8150230394391478643 3136075276464078375/9070280193994587739
280441318109572196/7197001494384731238 1624468003207491443/3491086144345405985
2367915780052963866/9210498837971962308 7611205411075846415/8300787444595731139
2122859518972178139/8562249988928976454 2874226728810439239/6728677686148892394
3038747481925170842/7230191222450705208 3022905791246546451/8239000621219971696
6463548355577150234/7162753947456974952 4460631686014031572/6914075483215432898
4236594649840166514/8122677073987887275 2175778956860729197/4180955252300149527
5202220426987977681/6434637783555435172 1057680257908092289/5146199591657662401
3245616115429966867/5489861747678611783 4877847538675400300/8082694785486208005
729877501722454836/6030846540689873125 1182416078164778051/5461791515352281831
