1000
6041463562988601725/6376728030767749069 6408207947944631135/8534104455271497038
448188085828193359/8597272151374110237 1793630407223863964/6837113251264323347
1012544308363059259/5178853165762990019 630311729906569352/4899001162981380830
3506214315844401468/8580624820533862709 1413375985411350783/2184885714538986000
8266484413052325962/8455297658727541251 6182197610003010824/8358634010920718102
164693616468983546/4075837018420484829 5166533622347406258/7979127983322921345
291240921639817749/6496658071430698094 4395447523890431370/8364140566091430203
258382707127327342/3042524926406409935 95690786704256470/2404532664664275555
3362984021135259593/8136754817696317379 649392291116620887/6977186673771970233
4181945303407814680/7147516527790660748 454167953871903746/8408969130584447584
3728251389332070715/7284662609066037239 2270168439090183740/4515198942933490218
7980371356606012385/9012776516852729345 6859493028357017560/6927232272676239114
585895191872642717/2762072773064743365 989377440725885298/4211077833887888711
2764079313019410331/8499595879171234704 6163819704294321694/7109619171528853710
2544262004279164720/3190958754086734642 4879149865942166734/6040459861632318983
403867547815448172/3559524338393913332 2505912238167830465/7175680213881007499
5363040091883928238/5772664325991224085 2372420137839613701/6169760023829369856
3090510751958428887/8890815917783407776 6350426112352831280/6596873150903124979
1166154078327794995/7553365999261754571 1420476578699914447/6521086835914265898
1991172353387256298/3662028704809981943 2918259425987533/8310344445443733694
3872580706446070561/3917357957474508996 3875001870003892798/6902733731117089780
1326425339955349398/2978797233578435195 5412389480414891997/9083327638284279604
4765633852597615138/6708250250471565549 3259543797992941398/5216896591566626825
4020636265355613696/6679734168209187685 246297556689827577/3971181713272262763
505402758808600190/1658957032082033333 1874209808573798474/5748791080203406552
2101477298231525635/5881534436202476349 2663218023858054677/5844415172288588339
558611231404145320/8925729138910110730 6762845533015007320/7057020019254500537
2231064389684775924/8104369925036669953 1257082125705519432/3123058947424855089
2752924772781576222/7396818630007280938 351135030510166521/2790417579305431435
4461228341115324520/5466970220920922211 353436474777590394/8758503025697932861
2475447185262694022/7688673258470974450 8917198548577247957/9029768128127647609
3377325583755987215/3417858754022658580 1229663943853353931/8773834389133235447
5188808320949181586/7652634567207525963 904402503980938756/9071997618761861628
1725391589682657867/6612499346296699833 1926060756919930203/5928935725829118133
2742859384837531941/8268034779201910241 223195352854583913/8041966384209844070
3373409572303618604/7488116252240406300 581535035987242811/6716549676314474142
3720208145978001558/3832892927922767699 486225823109992660/6218337642008617744
1860960516147893938/3026162229734159484 3019783615185611901/3369165902316844014
2040417722358197208/8233566005290719649 6851857788363656398/8925121842785179812
3622115856277444067/8389110694272606747 77079651048193789/726141379123638878
3172260961024165525/5403371140971231037 5702440563628974819/6918663484326966119
3277431279643132952/5535322582004958606 1541477811342266548/2420064985347640146
5529145329311949845/9068175875945824950 4835152148122717783/6052094957069743323
6139300585602279008/8820897343489216993 414687204517052510/3423576176976488225
4273406883046713089/6824928683575014486 395030188364807510/5110554040838235906
1556174716285379443/6589020572531512735 4518697685598346046/8593984137102270788
7059659892948941672/8143724003687809716 1909582455262267261/2231164340797132725
4301873326389052064/5140479401140237918 3029712309038965413/4243472502317128311
3796135560760658052/5243479729723553038 2102438144538660375/2871863604147868031
2093395504273206898/4929862434125296112 567642196016126067/2711696709109840365
912260384836861046/8276702200988280720 1378963558111471493/1467046846848668120
2083232390965633331/5372708643049192669 1458608993381419987/5115974291732141000
1466235516456480298/1599240477996602715 2008756984485401949/5932385436457876807
1526891099632401825/3749262184399802488 1614729405067717370/3872250205540937951
6594980020528396024/7491451607650139212 939453690790671941/5641925272809384389
2067082968577311783/8722730252995076692 879109578492117479/2904279723977538511
8307824436165427266/9156321791951259493 5084638410099957068/7783050434636327851
5482986511892609275/5654763610208426078 2467528899742073281/7900934861695923577
4495214017692990883/5809201374785661220 2551447793281513674/5658945875755643040
920354981855108142/9210840127290035488 3111412387909248895/8887308105995980824
3005885704186702724/5558696357443401905 3257924835596154699/3785034134453540389
1491707765416350170/2236339176026072054 5710247887387326226/7968433125727464055
3945748040653398263/8080746313448136605 2673443758026851819/7821975379707697214
4533124727698672912/5454034350763612784 1979791980448363430/5744547309277410160
7550682311558307887/8283321631026775769 1745851157310309337/6751902173461032864
5009750665832158769/7936085089053294371 3428570966689669690/4656022840264875066
216789082740181689/6523745583688555416 1847992735509968009/3209067940151850251
3695181562540906398/6567257849649167271 1313685795267441269/8908313436149319865
1972330432613842331/5638753531860985276 1785353828136461861/6391143618769090537
1213855740065857368/8724380535892755740 229284384243583627/868078556120840161
5738402531521188071/6686955259286380273 3181358455069062297/5491589307277973002
114147381782868366/489805882889320395 872679016719914713/7152239517722605969
4147846400613548284/4480737213387897002 1570296374189589283/3379664992299949754
4274369003238713496/5772080238880742360 2876943887499728685/5512242013714344296
2983184135149897086/4289333425997872897 5516339963190436048/7022710519207596394
6409108902515718823/7619960039648345300 8404483311097470109/8670945784635347527
5943401182127151890/8208297879998411869 2556403620614605433/8506525684372884873
116865411943791779/8862536695129480460 4146269686699258774/6182704131150376682
3105537254195941988/7374162282101573756 438724896873954819/5860840728943793929
5579396463365799181/7476767606588637039 8752611949142218867/8755790146872576994
5444445478585210106/7307049621319983485 7112211200429852400/7633623610329082548
3070198855172941968/3575119955058068012 2946025080729924763/4710324177420700130
7959414437408442270/8461380493200890891 5637330379406816338/6766096512728166525
882324364502759434/2558037650439829210 1779760797325347548/2088863937001575402
1426994886449838121/4615103713670467719 2407572495378147801/8947966265577154928
5488497804267030964/6655136045921499445 1762285226397747011/7100315485784192893
3493688516231687634/5536678877053361923 1706847664048289690/8358394281047504074
1929223274806599466/4252190743687537060 5010105632483689684/8603957775379263661
4819454658336070744/6045968142417800177 876703837260336856/4583810353374927395
8067971504456083123/9079229506445900235 263829499373111052/1868341518300933103
3071963176184980573/6938568160415711193 7690066359352615450/8552563557109552269
3327939927427451661/7443197089623124861 2402263382209992317/2703264036618603532
1897966675841283988/7027015522264189702 708766412702622866/4555253635802337130
185910676850464185/1935797697954389019 1881577808009114952/4161387983081605266
749240137925152984/1189298171011368819 3686000428611396513/6145657072047198680
1982886710986594093/3977367933603860993 5309041747613006870/7823811586728571487
213341405317855077/4288501543443640570 4013114789513531538/5179187217612146432
551857336749558958/6735581081064321616 2348154091241559349/5328269498177573647
3466944329289232197/4584090264089913391 1180676187577345338/8662644020529197042
3199781582569483098/5763476585086437296 4457776448242582694/5653116903427755918
5920568659363797351/6477070629678102810 2383539667333487683/2496159781512324134
7566015865719150971/7928681358071827399 915774543597401656/6998757658977142533
2836616559172729445/7071610340778883986 3885942365607121137/7881077226973501255
4694352002792969795/8469958975530072704 3553949225810907296/8478516635655874222
3607279256357885465/6030693974264743615 316110163814983306/484163440162559819
2645480193307052472/8512327472154276702 1657061744315916580/8107627954777425016
6366874370370939516/8188983476470407100 113408135747954937/8356711770575341638
732074112081694283/6507768662674775409 4199557769339948351/5716444648206844980
4773580181683149529/8563027520790241315 4030564321799777143/6460235425648306811
286383448055034407/4790634038083065047 188577710883322571/7069117916355964581
1874077183735675097/4097412189377097685 1074440163474990726/7374578465739885947
3770487501418984885/5833270068375819004 3914323912357499931/8488098792126947328
6684646401827200715/7641297926171937313 596099887751731237/3650393863432262931
4757835590008776252/7061872274709740987 4858626783493653126/9132793060820173374
3593326673417062693/5710013310135063278 677102991814998154/2860948760604665252
5714694900746172732/7449078933262362968 265922027914597418/4857389281422153863
