1000
3139220287779438814/4667954116478429436 727833477818355466/7415022303155943798
1596639414790666451/2750970518898454523 2472740310668087743/7979783099245886831
1595389338051430926/2019424922204316485 1053996398523100416/7475010405408957884
1852814407707757731/6965952657746607628 474918729830540025/648407416763192426
4352164466099060959/4876862991325501245 915138521681416950/7443813510930835527
5830584265507831937/8942037412136830413 4227768620087440639/7653168518266084550
3514896242887672058/7371286821367152535 4023432530228207124/4475056433037172465
256749242219823470/513860756013678210 749895359742374737/2236402170212563804
1318570130315082506/9040375194775312184 3899794396200269292/8796440282168233311
1291513623633976849/6235713193446221002 6111641966066527091/8706773006961952413
68190214138285587/2187219424113685484 2921728806304743643/9019743360690314520
701688061823805031/8113246213112396070 1010150558555273153/2773143181925398713
7545681777004155910/8110332189586537498 1309182876022477672/8297640374402589378
3694932055437271119/7516619582699947421 3768017891675856873/6452264881212636185
6627520610482083703/7840304802532757419 5014060116007273115/8980077314530836055
716558058932920394/8238871554857262917 3203501671227192397/6547582921317545690
5049456423367574508/5110243019174036465 777787192874348076/3192209317385202240
2785242074574278417/2886257325896095162 959879117922633163/3405126181323193282
1282651305158952125/3443433140808312117 3058495553180966140/8251338699859271761
6357495722701273351/8207075676022154070 4494722985538736095/6094061351160579987
1092353315744745183/5907681383889516320 5163023163261353174/8853353994300786764
3683468231219159848/4843659336683669786 3821596237732608558/8158006763886510751
4607907043752980392/5479015714186017845 1170974175574729766/1522896636608209347
3289734592674619880/6274122834707775415 4666251110956157884/9106287444543167623
2985696963689741064/3802775884273047824 2302801951543073209/4537776130214736803
3752451527685039086/6738294186581757684 5536837114826270586/7847588572094175335
671710993671713057/3597729677059753022 2355954769454600336/6132117672611860329
5401962142364459823/8374776619154363788 1072165570519675668/5798619193609430575
1734184914191524131/3406948927000037688 315106990582576828/1492046678036356522
2672641814329564410/3961287212808004042 4585346791277711577/7609716973278445172
4880687190734837259/7569207303249003234 328325471024182836/6318208930808217935
1646636150188910245/3984925129066780323 5844521526874798374/8815920689384076595
2224179774378961058/3484805097199587764 375808801512062125/3096309145861486391
5057935046992206023/7894229539676094331 2765224197354416725/8747611854323078327
4509760188682838645/7264403742389771626 3330063631220864589/6979407368410515227
3002385663576307990/5035738913109222204 2577371283537837946/4952412715777560730
2108519917059089889/7037844026821253677 1876828608959014191/7820521679073028122
7845104116619502939/8253057104867699832 5983833987318098006/8577846587155464468
6066644841129934591/9056783091385902500 3703577979796486497/5295000905667897278
4230465447108866794/5922184552271782722 2569265045688204111/4023590988008192969
2827790809372319572/7051325263959175134 282392321724300173/4939605519663226887
1784014988642744982/3117807094241414855 4708912935014431674/4879335814799085946
4738633044811602980/5696498661669497694 1633838004101890285/5474233210841804943
4636582814192757302/5842302210302799248 2409912938258690381/3891722935412042320
187698179390178532/3710931871464967000 3833292762942326812/3838796575175239240
3151785116754722761/8529467258818718640 7377877800354343579/7709529254348871879
3692755123137023420/8840810484613209053 2158153258962508874/3817053184860286287
5802308821161219256/6772458602182563945 489475636114334401/8380904794996829371
1488129061682921081/9097404250745297091 5621495871334133912/8733607380056492197
1922814920458001101/3812512851572480775 1383120168103012950/7102374858073849550
5095859640386861452/7914336085258696889 5330610435666183816/8184631000069533474
1318982784943171379/7123656079013028967 4993214818085205336/7529584326692370571
3983141894537951368/4292854737584910466 6154393723361382241/8098321814789929063
4278526842295615762/6424410956172765348 4196310250369051895/4884978562944261533
836805786835934628/6945956111950253259 434011205081180947/703351124820353120
1507531347798482609/6797821409303398487 30518190127077183/8076564432728384047
3654980690875060776/8372188360214127040 1651825722209780732/7307931839658272269
1682720999668544611/6800491948634631448 2218252650109172298/7101072937009359217
2029613457943166298/8240029240371272432 1869164992034814806/4096249686259433064
3651375835020558318/9041867137899096284 6622723845805675527/7601294802062589374
4456480156036259181/8049100702044329641 57196368510968779/3655344171682663398
5194927388625618698/5287332979426159500 1534609241742548384/7818233015743294350
3420195060694794236/8228518242671620709 2044061618373972498/2394683712905322853
1824455477261012402/8165803217767340993 1139801467819742651/7683628420491918396
3765479571028985176/7725569967114774197 3360019063560629169/8768378056688905187
4485658674923499243/6630050999396168658 1001970586975710697/5431219755613529255
4666626545952845589/6585505904574456430 3230000646768227352/4854262036324407389
6224971589682074308/6399275057235119237 3061496850872025018/6687581194434583477
4406747499653723411/8351790524091795616 841390956945447759/7187477628772695459
1166878094215708530/9180629050904930991 5272583923111346353/7221346984403974882
2757649733446809276/4998176545971780211 497677808502867591/4882702889143328783
4024024501779460291/8231744019102377842 2116185166455493549/5264183355696060771
981754043068316386/7716135423275733918 2601281880410638094/2857264437393371597
2044539245064153622/5504321760086733514 1389464311051701037/1440282816552025830
3599063866577002368/4552412791212854846 2016538092983376614/7692462853314350484
5389383314657342371/6108205220946853825 7066705771138528921/7664897709441331574
2146729407903867124/4650543978438750077 3849748592830289950/8329404197419315478
8370826066923044431/8945682238939445003 1470096870758785555/7881061637353967362
5647055840595523952/6646621394857679268 54172148998140795/4480711305079701751
1683503988973056051/8282604175190689439 4519657882755458020/6289692179255819033
4084543638526498463/5404808230290782526 2309459268100488411/2380415663365076540
5327364445712220848/8601932758871862780 1712341512921773189/3744361188107815074
4726470945103881963/7260713154912248651 1062077215290370590/8608173513720469668
1139074407265190796/5066528103505577651 1600787200936146271/5644763727829375643
3087200918571478686/4319772908490971676 1702431563630435404/2672099070796156339
2778241212142356819/4470546445439557406 4575542251425911717/5467649176596025435
826024138359819096/7519990244865116076 3474321181380263292/8704759499664292382
1539022089795526359/1931018334676699603 24646035540003171/380088912182037203
5910221082142580821/7867540381399438932 2689245086308631495/8668404288003950571
2282439067508302330/3869805519978192854 3595223437073331899/5142040375024652523
1730790114982042127/2526297297863939010 599994851212881437/3636946632909775097
862518053098323838/7281342714321302293 2044881066150626436/2057569480042846197
3115095204255121126/5246521904045908868 7931560734139447786/8450861828545944884
435300252668238450/1420080572120779008 937085001164071663/6600600668333208887
1749193545864325454/3098449291649677304 1544649162557126715/6102433588994464789
1528302263445657453/4877631971300254671 4059715464380926356/5769544774034706192
2126402661202944481/4543710737917934292 4674838921424399451/5822451281561219383
1126626201040454953/4683114703143740108 4316030093697945280/6656862532506899957
