1000
5516444350224457121/7627780036896679885 6421957534085664004/7135968551209242809
3072466423253155843/4029448265935857256 735566831928469605/5785986929731324971
5755938234914968449/6106151193490902790 972776793702964659/8070716991410806125
4448723366392786806/7464216448635722419 1503851596936158541/8850732167812267919
5875377992650291014/7812034954039952223 4020207572192832836/5265845007172657082
1583513217475049283/4135861512858378748 3812518851318283823/4957506749459844337
586017937400398127/6147886270650165826 2729455032694100851/3199168915278858740
4911443267286092269/6793820949538077962 2439118953175756382/4712555468956452804
669569078575728591/837005034545328926 2684056139835498040/4258310337871669122
1575499778557986880/5978846667389194298 1662885554901034781/8361524820051598975
308113171902178066/8315430197429319839 3461480963519019038/6522530033810861072
335866619019881307/1484438080918735296 853531307264175914/3663564169468991493
5494306600745432287/7161748267677770238 3846868092646129441/8598170914132985459
3335864047682910292/5590417035305713747 875024535933569581/5883629099979693578
1250827501212371786/4637157824884874616 4428529339221424752/6667723640189445251
3375374290429663164/8429838503034008989 5268433577997891924/7077827182450915164
2939472746632396180/5961311775245705594 1748190676284100423/6778383807975744393
3542555549726871665/8018318251279693207 6391023330709827359/8649924320241347364
966259983276480933/5587116513894638507 2659055617171859454/3300656981131950680
2112720949142931740/3103027897233809943 4961630247034986150/7205032496610978574
192817172635586690/8084711204045841075 3955618277909353423/6629149298874534905
766235719417478229/5996168292078461753 2226510511928280157/7429784182050423388
1760715731708422053/7776431260838249653 5355774811134190579/5917804694056061983
7401352781929505050/7819301743637153128 3240890531940987253/7425871391661768323
2668026805213104238/3176774767622356477 4364637864891456863/5758473184444472850
3166108049571103496/7368206497463539928 5008752456132311175/5035387012515642794
3910363631468089306/6954341034141710378 878316632468294371/3566243368634356431
1931591483970003265/7375535726442036258 2688349123257255813/5039768433815637501
4577847103674022114/4874318226765268526 1573976786049274085/8400572110592054762
7062034819437820600/8695101481131483365 2909412540100310151/3295623362902556620
1173068187672865465/5890066294233950431 3512912026561260452/5811450121641242925
2779547448389084625/5485426331749973748 187782109095871410/375737508627997780
3058855925136625813/3199367014111278321 1861261485934609164/8352532730593208516
7544384814199181154/9211178144003885213 5664674880188058933/6499698934398090246
2534662742586209907/6647346490867361302 1543090159909975588/6474136300388476683
313817363368612864/5067038609261353106 4504383925841150765/5007100504517514152
3167836637055963471/7365428086084322309 2620251175888863822/7042669334275182411
1016532182486967454/6673172406771462596 2701538576520681465/4212973823541605537
4055130641313334894/4718304322137085006 5446438963827791282/7641949295537120493
2142566183365742259/5766280018853473147 2218160777885149383/7493557922732267982
4208391954231935029/4909244505444103828 2313857304689346045/3932832751335397758
1633496289014322949/7977812064811372441 1061060681374335400/6558042361937123720
1677548205441312708/8511267916634757558 4702854530726202787/8169537724558472709
919284075079523759/4100808688485975590 7236401674597945116/8180548610467232907
5267528432913786231/6039465827854424933 2546219857464442450/6229850846382876647
3664987451673771855/7673711320459881842 4985356469315591453/5510878292329249743
1293626644180477180/6642367000840183762 1458138255945776805/2270964471341053882
902296306545265128/6829541824395878378 1000153393554152989/8003293529850553988
1876306918529776701/8947080704533890059 3338366078242111587/6624991082755333052
1861857868645466563/7783331676349249925 6803767800965540826/9034820464335814415
4070249628362519027/5831785537534807643 4272632306912809417/6537232700361561391
2672405463165269653/9056973275355273040 4312268801109851133/8534858475846894468
6598305474254364474/8115329027075502428 659511103063952758/2463512769800874372
498370760537473433/2913253475319302227 4225016876738436091/5638978530443969569
2887306447307167543/3439880930604595999 6285122127955535475/8583343718806521410
25311313629676227/9152268912176659592 2227952551698628942/9115235900329155303
283491213143800692/5315025827529947581 1803820412297021736/4412533634449951645
4500260867174612163/6471793766177905003 2463898685307955744/6875098825350909581
6033363596539069453/8591872132303400617 209660776360340858/4371144571178008263
4195101971022864193/5546000791953614459 117112869436488206/5061839176340321573
3384342985877412574/6543270314372313456 1542705675422156059/6896927798972279866
2120043386018217425/2288454966573933642 3348988472344968541/3381419507752745842
6159566182268430974/8659886261510616726 7047625019118895624/8524748335749525672
2461636616053354147/9168032614808594524 3891733140288983603/8318028195810000872
444241535762709610/7789949852834418036 2373703192499212188/4617261946568481508
4107048414656022135/5231518197408596611 3823752409337685838/6573544847151095320
2019325423463862769/6138080467701172933 1643892798028001412/1673749077784389786
1195327574200383615/2687738351633983153 4607035157385659346/8716046534868847037
2039014068723157209/5821719614826166028 3659975975060132273/7438521830879743107
7833126368578534904/8276814661759330618 4459706809251554608/6952102127271807459
3288656392851629777/4019148732644809459 1160265073726160767/5292535157665019907
1028643448172871921/2663203377049863772 1981934799570023122/5303803266850961138
4452154665972407318/5952773354675170923 867643203510932855/8950707815247176019
150267246826612021/5196003199254468856 6667085854670171488/7106048920374313827
5462860435191295800/8769751628280522631 1349583588252205345/4620788542056231189
2364130816198543025/5486737711963604507 4245403417303375790/8533735652032521330
66981791838104596/3794688643820580268 2707778246724722572/7510959317023505775
3412360174999071548/6949174234538531720 595078235039625579/4795798026155749191
2259206543622978259/8886784206505761023 1096894962940542461/8108874198640039849
7832500535691144297/8783463468747704230 162522545669047314/8089920230543987248
118588340561181246/5178745291959896987 1966737688563357478/8402355657119389582
2189900230016365341/6319125167231612769 1002254513095232045/9091759872553213122
2600319335726014432/7348769198338675667 1774021637944878542/8809453220368793649
5398877013847303749/5616088127988978080 7005288134204251740/8611841515646448076
655619422086245815/677447418282229404 7072900874955917180/8758192019720585913
1738478899532174918/2079636309148860160 513849437471330078/3163586844786978210
1344096840247071450/6001290422126401545 36051821350621774/3015624893211423110
1817367103986031509/7644049711360451395 279563747559208329/7091837310876224682
