5000
203251161170313959/865678174296010291 2855923196413067117/8714773336121490023
720990885566066033/5866901961444071008 4965001046866945389/8871358092467170976
109622879538498484/7863685711092357143 2300637720038698631/2461314922992421308
3273035376035329527/9202742930530463438 4390282653749406392/8068563947939615400
2919008969155273791/6463459781689606984 3876815551176444839/5819618332075991309
2321630227601157517/3983406203546986082 1706151230273467193/6680066151154473026
8702297739668599676/9182624038647641434 502712623862201199/4692185784385906602
3754318699094111318/5247158723267995684 224628160499120114/8948074869124212576
619890902555425381/1372254883935037802 4247272955071661112/7764118627607656614
2981232478552822259/4160622734497502124 3446676902519644786/4668029351973252126
4290950930054928404/5806059595012843783 6201011609445550827/7332371799247847178
667666037560090846/7096203490632453991 3367470646362709378/7117932071518307005
1210546160490879335/5076695837992470923 1490662362557723985/2353781306818503123
800586192911219429/6662568764038740771 7211543961414453506/8552593027480838895
3048233112489074948/4371506261192601247 847621185671972578/3894273986867549982
632177537851568974/6785507653168972815 7350437596770479326/8313139813320434920
1449116296914567239/5558899967163901388 6018928550821583426/7338926124859423463
2941634266001628229/3995908600329547791 828874738801469609/2124670212859029316
2392862076064495032/5246214004625357430 3197231203505625928/5134171420704986134
5060003194229317293/6884153714803413720 1858449864281947177/4147540510254874147
5837550828615158620/7354601370971490306 3028770857402193023/6914737786840112131
4017329215046487540/8066038285168151737 2581175341362075901/8192240898246193018
3658584392285123103/7515871359159864776 1498015139690199074/5131642911276440102
7339063730626939117/9130059371292459352 13072671529562011/4532478361234152244
5554118172549850399/9071775616951523380 4803191289286704203/5352514377598143335
1391759662652845005/8277076498524005412 1566149995503366243/6267070081953636919
3945052226529943757/4204416632884994454 640977647935491786/5825885449263086102
124593321471169220/4323447048003884727 2403294448329051341/5658634744921680383
5048838568156247956/9018613919830927660 8953804847088232711/9122803104944447968
369414487950074436/3448997344514854177 4532576779288424871/8916618946948289695
3051355491175308710/8285789316214075684 4416030344113711263/6725893685421233563
3395030540180416641/6610907365056496659 273488953111791437/7032081790797087239
5942863073359608809/6938769014809052313 291514225592296601/6685472761141600405
97188603000376704/3744186149369026877 4047655246500814369/4305977957075923737
593246623295324076/7275584781155886426 3842002606242752175/6124965004745109416
2320274709781327171/5923593921561342083 1414991784663619891/6419856029239076186
3047197758673367507/7930888721190121640 236569930790095824/1325634770915226591
558647134093703293/1924195544528873535 2450182135673023612/5017959167235675804
7934205942142308885/8833178681799956547 1896021515713885313/6144820072279440811
3596839215791508836/4305285137582924080 1026731584332011360/3759627537674913920
397879601509718716/7755076818623438185 6199515896001622125/6538741590221625276
3983793288529537505/8268579544142736240 1526016685679093680/2857116158365900457
857511827040421374/2277702561611181513 716349574968944956/1754098353444951041
869162200785822872/4913804383671172558 4225824817112939068/4442707136591745536
201891920643991488/6556983182167055794 2062012697282729415/2362460056542994683
2422904417247139332/8381599348307473057 674051918651685417/3988175346531727659
908492615841068317/8735860178178996981 934529319221965039/6126710425856707481
6195908625786044066/7716126245330330846 505843943402827893/3385619659617764303
3591227706401064870/5533190876673157902 2059045711684546632/4859632777781181999
2731921138492172102/5979010470783062139 2228500220881844380/2256368478117902232
301675249558100915/4767182104845005917 2750254378357286199/5160814265078206032
1040017380402539105/7308681889203545247 350312334339998179/2208955410644761237
3814659467671033683/6320566713885433661 543671956280753868/2295305132612797862
687686878337518666/2824614500705807781 1100723355391848580/8598773978655797994
8215007097816737100/9155143121417593130 5610433113629640441/8483086991153507291
859672323694160810/2419962802200621114 2483294036226652198/4313509817501251252
340907339376402062/7994297086072342185 2751994168564937866/8275212398320647061
4192882035099810620/4983184044239752574 1903184267871140027/2135413938710319586
6274542874050417904/6909946950842913413 774220735781281613/4473779467616936341
2144823462570272088/7183295584474579205 6974405251599036119/8421911907906808773
3361937795776970473/8406254817063445739 197377217606116318/4712912669118668101
3118734267807768654/5760280557401775054 200179208159793012/9168206130658820075
664708363741750374/2000571135649638733 1953976723699585665/6210462108619311222
2870091222479650342/7880715026085658949 625399677498336042/2158513435203062884
4543948965214684845/5629195094346064082 3233005920625361694/3471492452166579180
2531387319237172874/5221643962786307076 4124673147826678534/8381211720888663403
3290690943919375549/4664557204346480157 1464994819712160189/3958529178303449071
4852659754250127729/8710767229591593145 4630623140236497077/6710473407545454846
1821848878467933773/7206557618626015610 829543327710634156/5047808831376276637
8482666889125549570/8768823085420064400 2663406705990229189/4250287198502865882
1137276939766958442/1405255405627260783 81742729269494544/8681596885265339295
4775156772912089638/8328835816399375220 4825376540002954877/6705261115760490242
4392694524395752434/5938452737272309609 7904561979032689758/8951060351901755226
868786978663619999/5958435426687455714 1390459294259774770/6613329144103570377
1139927937885691905/2915036726101125586 1472026518071787206/6997311581861966062
3584186128790454651/4693129990621361257 265172002689203694/7812974905698291639
2450553630679237114/6145192180443296116 2063856772859241042/2593818241400120535
1274561728199275449/7660406455261562200 5931730701099276764/8891674335656629255
4493452001741712821/8836637838888069040 3569978156461487045/5312166491976434232
4616099136035850592/9128540001591281963 4285512349907276730/6718666443035837873
1143107802892777473/3440928772357844871 807789420972830757/8043692903978613998
7871079845326247882/8480853222932357968 2342310993864061868/5969470145777432840
820088582290328041/6120099060183004279 4512342937753597706/7256944322338754182
3044839776391040376/3539743288554939353 2013560918077930202/2033496808310455629
1021208790300070484/6406974774694039625 1999803083230336966/7216065514806960983
35240902179304760/7259311140965932334 3936040671864190631/7352242982286711840
2048390383708599149/4500136194963739473 750606279242197810/2591048652596779162
1454240977982828718/2702533275961581753 2122433824530874589/7851622491692919661
847578586660405212/6487868559752846923 3502443972143957209/7606961031673049489
3140887905559120783/9018218756480581129 838600731497466286/2891455658777925650
81213913013956560/4028117752811391148 1609270805826154764/6143719205052294574
3343244947544333179/8904124672358221158 3524628917512761198/7803203389639260517
