5000
137208441162882361/5339495076455603064 9001149892517859003/9012640347861682521
3954354826967781539/8074739820118187816 4292903811224517995/6315488244106106328
117303230223534354/6649841537484309760 933408109358331402/8139291042043577600
3554276601009162974/6857353738871394462 3529401447136747421/7261620958946928310
1610435602606107069/4177072422152127922 3897652469056568663/5340146181959241511
5112664146616094694/5368727075908448006 6176966538369600293/6889208488450908931
2178526981767600242/7062249409208702533 971913492964996013/6023958777131691737
1179895287854299404/5803510264801877235 1602485406833932238/1978965685590442490
5892479889227758452/8997569447076760231 842462758771694168/4873817387373792338
1931021593917713033/2872289287975252869 2972499937467060656/3326919765951774374
898710341920588741/8202543680615821292 4294712999702120666/9130803737594637396
289406015861962485/8291473909701418244 4463031009537140913/5400452293775159410
1932054318104763772/3379226961506347360 826997061568817209/5448441127771348564
4849324804439474735/6047078901918993229 8058196112853526621/8927578344485398204
3834347238095329138/8981908150659000885 1362271546434705980/3392370973792000886
2336052569889055611/8920794390414076789 1871209493623828797/8299237643922208687
6910664299680790007/7625636707188602669 2279830872211232930/5659440617055377471
512431972776001532/4378813611894539016 1064290945356283256/3215946372119889582
1281980890146154534/2661724200332007266 2328677092630141899/4555891918398729861
7001993763523428639/9140971536394907732 1393085415051017617/3663531385455302085
231958554753107463/5782499219491915700 6108275087158491257/6311236495206770441
56179369000693056/6929412416545665089 1170030004937162700/6412967291242058107
4916657336533608027/8207967782959502779 910761440879140727/4479077541895340785
628363438860591644/4365729827971283221 1384555742313789334/4120224166838855271
1528967714530949040/8114282300915100377 6066291165931163820/9081143063376449007
5222719663707768156/6588075769600752186 1913416743068187328/9150168958339156856
5447147686209557330/7612792405169533799 5620424319954718118/8001345919084013614
5757585547112835045/7328550880973072254 4902261601985932454/6158485322387741720
1502249637775013868/3332266706172252354 4560256936614315360/6254646852229414620
3820079513643695170/5169366230544835324 1563915224250693694/2086092754558960468
7324506854253484820/8790203300927874896 50486093177553186/2717399600260166820
1973226625860674900/7252751958664105425 3792758193328424184/5926999322774654164
4610669826370381013/6256524720905436892 315086308977232891/6386730019951286784
1278574772856842708/1978703815610979518 2388272785519427804/7685274813903756924
2031419903118698548/6442294994116592010 2016377227002715681/4670204615842491549
293028408621674937/481615239774854489 5754674347188785549/5821748075434112019
1626188947136941358/8324719971600463694 298130170161993487/1429345544054933671
337828972139444042/481065473343837842 2597418925979444632/4942727556084810499
1696047024407406898/7702565460187769158 3732899172999022868/4712732820411964288
897665433047954018/4213220529114718022 497923843372688920/1797875781361953654
1160271387277115316/6602287178946933652 1182876147181831033/2291603453478958473
1366066814790997025/7030102385747072508 748986755108861940/4279922875766733794
3919915785324184185/9207736857109912584 844583343105663914/4381364697911601525
213384609399623152/6691931993491461169 2928005252847363146/6821521871133238012
724966923940923611/4337025131714500332 1923465994225879911/3877445186235859139
2479901210856319570/7146280820397904177 727487359967422320/2279336079482564472
1216713184212637420/6673649577098182160 15544441808142856/8698676226930599226
4546089622403017811/7149272621630427633 1071478558961898244/7094737295505033414
4973792483631609179/5239558821973657242 2267929442574888894/4567707735268785122
867822863934843162/3855559427572504937 1993418506296168324/2399923253248102722
1108854355035383300/7128030076852311959 6113023445879942216/8099120450106915884
4479151134324068455/4609875657108153184 669030222795066673/4743208775329290448
140554756189721789/7494634663827280387 2779909287628210652/2877253759365684917
1534584356364062996/6860946977386513236 239111363002568911/4199372942204055754
1009444941112639964/8319246941581745502 1397264990789022637/7166638746072380246
840391957915709982/2717092419528651803 451914309010505740/1670855959748417468
439748569669684541/8150410347962829273 3931182662271724405/4848489607017822451
920393569274166815/3167320406734743113 4453764068775628315/5978179909133170340
4763818387813312585/4948331964143007546 4310154484249655140/6755233615369887309
410558446850611152/3214415753683312860 2568528178229439578/6986960480001968898
3259448164222141512/7050067217644681450 1351524373212018150/4324673679254404579
3230788623078964723/6045362294581913003 4872277115878718700/5024082470155966417
6289437225304291755/8827166579312995003 855201462345403847/2551350854105111520
4072442473238385977/7107563154318747731 1859157689117398647/7910771114231958321
8044948276649949362/8710785793451483772 2653934581608305015/4756302004422985819
5479401629853474354/7799503481744555233 337249678089490129/7269075008816773918
1332570333327906863/3894708230240422530 286548233075231375/6193506508342727810
4367951430091808014/4558914322412589789 4819335401695331538/6682378974146070472
7440410511634769226/8107709199820796871 4184163919963210570/8848562317440921576
441212642758648036/6819167233976841753 4221079645225646114/6364235674413216333
1052857590166266007/6152983228673808430 134768913679899568/6623387793361435151
2117754326881844293/7372971027000564927 5856452516558390020/6266962925085796644
5887142505895073252/8750024093471609202 4411927513748894959/8136094942639860010
5437943388767033821/6951277135712401192 2772060724266802615/3166954814851946449
3103361576995790484/5454588354688499955 4350951235911986407/4561222512129947030
171883767256051595/4861797704742324323 3965937882690007153/5703435650245695159
2622040039123256896/3805945173141365653 193085437128925153/4573287966506749380
3474408900018506736/5200084928968421872 163535350079209169/3758431303412311899
5191005338625832372/5783981283674847772 252930378218421889/3942971404825650532
7709983811608178430/7770336151131257863 2956134760267251525/8012084432933696726
2194500837427340087/5623085728989181454 182480022358591491/5294632660863901968
2082354206148449776/7967440929282376777 2656607103221659423/5130868875321791717
5444885825838704833/7048374780580971337 4265504655240707401/5232071594569660754
329295815451737324/3372336082149369988 6557617783903153872/7992578453823023264
934789774319359451/6020536938177813674 1539370838513946086/3047574114590354559
3779315136098696504/4569993858227143286 4649348789489260690/4680802346040544710
8975761733100535049/9133411967463913291 2273081572453970199/8708574556108379717
3084909035652758273/5743754314364418670 1416324705052430026/7727312969993056171
7685455695086799078/8903112298841444881 2042797023738113140/7560621335038490166
908758251187175865/6789933912356075833 1891425224762323923/6632745263697419963
364379855043753140/6518976133373932404 976560757592125800/5500752488327757566
3409882132159395685/6022504616964653994 6466852904444257361/7049901224902623094
6686677281486091445/8882696530972067863 3345739597338358668/8051845349001662704
7796526916266684508/7867984461252923650 1265552064626775258/8303509492894016120
889797149361338368/1966243316727177888 6947241813458553085/8583509264329873700
2191665055927954975/7087563318424958356 3923412778017417087/6748827423759367293
728258145593464856/1937526104237697309 544229490864882561/4842804081029600126
4969980018596141680/7591226895628425927 3591943889330004752/8080130504295598932
4210103668062738077/8316615689704576436 4453808893202180566/5888705345500520960
8276515974524366099/8796912889436209396 71313765926544283/3840060224803128599
302407375788451889/4920026820342253230 1004314576987937898/6286915276814305126
