5000
4167739828960643560/5056259700635149481 7011473785101494260/7275191186355888246
8236314977604350727/8326293896340369520 3405922929817708942/6806397792484980859
4404466894204916786/7582680009606472450 7504368087987432684/8815519814924780982
7636380804040890014/9071468667348642755 6938925791209156214/8331636712968077572
2008774598439718301/8367957685638921053 1878968799781738606/6201091253089339534
353173379768214862/3493930059577662278 175737769282124713/6338475349606724330
141041568452112752/8495801129965710786 262639622405406643/8591314523085134570
1414319098954176966/2049110734960727578 3292455458557459200/7641996137671787985
1431419633038521914/8583164443342483153 550055902073505422/8518336868909717057
1870166434381078508/7653116119038963406 479006879339544911/6411736107383500285
2096563443289995870/6092915575303114561 4904242350543570209/7055374410489465279
3941071234541457998/7503711505851222157 2720634040729415471/2926645552372237354
2003824758100719662/4897653939871293988 3701566943221768236/4329792113435588681
3990087618087537823/4325245523916611436 1338620917057756356/2273157310692416246
1841964466342992058/3266670527545713688 7519439966904147064/8076853787625221238
4344220051639289588/5128766582095836663 3956470741659631757/7496047973703719631
2674977872312379561/8534558535782429744 2455626977831285531/6743379212762946498
6630205737320940952/7208775984245004129 1009669099558987785/1692366550217953512
599719030443650295/8102508502249887241 6985291073794756254/8084711504798964152
1394176734587933291/6525017748718952985 5816617761299297394/6311811703809732455
2483452540427091427/8726133923539703904 4536962959280659421/4882141296661342207
4207627765329527728/5890521030112133091 7341227413421186571/7737474405818538333
617883282435347121/2769649526508586520 2214875998182958482/7576512833686981253
1888939687542038808/7525539938551487850 3908123875511413756/7871796271426554244
3724082938754627753/5432112936234624407 2391392606748845400/4693250940799178384
1299926884328983424/4198751135633504728 4193297245467753980/4474750084345811856
984040434857643110/8674387026203112070 4012142047072363602/8283851518745246781
4067131978052170652/4252838407735836883 4501583391986006077/8839342530930037210
3136779889472908636/6261581804258668514 2536923684944287713/8794055144654258846
2503498900362999348/3872431825992870709 3231179877835601868/7569000640370339112
4237704158856484307/8954428500131946073 356756725276493229/1384966227500544528
3406651903227009750/8949673434284792818 2309228622029314251/9081126877172190560
2856052676422540735/4138042634397784284 4793423667348036728/6637295341166188484
460301715123656166/1472397842364932837 1772094312793907964/7902516413869844011
5781131557598847361/8756010123871499229 2807053000390932197/5517338203525925167
4312508649407984866/5458049343735976214 5085461851532242988/9087519661978982074
6840426134874788705/8480676385350900390 4567031858723436858/7479395054659963756
2458370001227213245/6507328218877125792 542569571745990316/6132678795249164253
4992097871748502088/7799702844618044250 2949953569323518247/3856299866288795669
4299050044231196977/8549735335976846833 4735834251958543309/5051404817348745976
3829247284864160850/6812155760588073992 932967045998385545/2755800487822025260
1297617202199247885/7039656961547126709 4944065047980248915/6787736469338310030
4525336339605521887/8879810490597126052 530615861221152859/8100359998642333673
2101278559642369614/3548679842624892239 608558047447705057/6297317171305494472
3539800338952398146/7097847636202942423 7524332227167795283/8755320159906479633
1819528949772193545/5106197158770327141 1742996299099700467/7690131986633874986
1887247602666809439/5623057841068868075 3576033533350389533/8321592340834250893
4458926931289961936/4829277009920684987 5502203860526328239/9158984014963123419
5318711114256369516/9163794420060959450 1169465601820342611/4729722437772837507
59783089419193208/5279931068619307416 292680892003619668/8902801254085711229
3352676842648273838/4172532623079907107 5617208924617168722/7871546677575812320
2264723687640968772/5293205178074566151 8174261666080553434/8826823726222312677
