7500
2304262801846377/4882812500000000 4304907763260827/4882812500000000
4600390619573971/9765625000000000 67298163672851/76293945312500
566238306130869/610351562500000 3645164179039997/9765625000000000
-4862636013303767/4882812500000000 7094857401177189/78125000000000000
-1205464170467693/2441406250000000 1061522563497557/1220703125000000
-4060756285772653/4882812500000000 5422957236679683/9765625000000000
-4698437040757157/9765625000000000 4280540883307451/4882812500000000
-8809324316352753/9765625000000000 8429291009317709/19531250000000000
-1190155388205589/1220703125000000 8684110882606719/39062500000000000
1208032762153171/1220703125000000 -1122702384572689/7812500000000000
5702661587266511/9765625000000000 7927615181234517/9765625000000000
1495003348960791/4882812500000000 464831398431219/488281250000000
-2591261905278581/4882812500000000 1655401807340237/1953125000000000
-1339642973818587/1953125000000000 1776607532772913/2441406250000000
-93498027891489/305175781250000 -2324001738270609/2441406250000000
1362631902657651/2441406250000000 -8103035258863091/9765625000000000
8681583313484993/9765625000000000 4471861224551131/9765625000000000
-30493016456993/30517578125000 6267603553592469/156250000000000000
700742183485113/976562500000000 6801725580253633/9765625000000000
-3494373444757281/4882812500000000 3410456294798599/4882812500000000
-1437423793150897/3906250000000000 2270101345254877/2441406250000000
8678923230491097/19531250000000000 -4374257209242373/4882812500000000
-6842829831629667/19531250000000000 4573328973911257/4882812500000000
2304293688421059/9765625000000000 4744935780338019/4882812500000000
4323373784301767/312500000000000000 -2441172594307963/2441406250000000
7646831987049581/312500000000000000 610168803764857/610351562500000
4863973472719993/4882812500000000 -6856144070037543/78125000000000000
-2239255989745669/2441406250000000 -1556362602420673/3906250000000000
-4687304445334679/4882812500000000 -1367857794839071/4882812500000000
470182683148451/488281250000000 5268293624145993/19531250000000000
-7941669182583459/39062500000000000 -1195208858596841/1220703125000000
8491152194287563/9765625000000000 4823667282687573/9765625000000000
518068038887093/610351562500000 -5163181330734711/9765625000000000
6887421018578351/19531250000000000 2284571753754359/2441406250000000
778578780180091/7812500000000000 4858504597813399/4882812500000000
7879870480367/31250000000000 -2362516200047591/2441406250000000
-454854215022767/610351562500000 3255878847104371/4882812500000000
-946974575682751/976562500000000 1192827202665203/4882812500000000
148960814715191/152587890625000 4233182832523191/19531250000000000
-2439930955200241/4882812500000000 -2114745542849771/2441406250000000
1015439924099777/19531250000000000 121905221945653/122070312500000
-1705799464742541/3906250000000000 -137270300684853/152587890625000
2414488784002121/2441406250000000 2892289218921469/19531250000000000
1277490951591489/1953125000000000 7387005709735969/9765625000000000
-1325248362315509/2441406250000000 -8201640085464979/9765625000000000
-948401042560093/976562500000000 291037419407869/1220703125000000
4427429971560037/4882812500000000 2059058463737283/4882812500000000
-2518742513282083/9765625000000000 4717609770646849/4882812500000000
-5210857469325299/9765625000000000 4129600346129203/4882812500000000
24973026376031/48828125000000 8391742952778487/9765625000000000
-241143403446927/976562500000000 591450869479387/610351562500000
6491606413417143/9765625000000000 -1459129573600733/1953125000000000
-346103449243099/610351562500000 8043743323892463/9765625000000000
-28982937955389/30517578125000 -3057832030372161/9765625000000000
-1185161374119189/1220703125000000 -4678697574139029/19531250000000000
362157859689319/488281250000000 -3275061278309369/4882812500000000
-7666776105198249/39062500000000000 4787841780232837/4882812500000000
2298384764300521/2441406250000000 -1317347106533419/3906250000000000
5397851212054501/312500000000000000 -610260503214527/610351562500000
204812732340221/1220703125000000 -601699232186667/610351562500000
973617190493501/976562500000000 1212614527431807/15625000000000000
-1816232558821641/2441406250000000 3262982543511539/4882812500000000
-459491520269327/3906250000000000 484891363562831/488281250000000
-1031379674364917/2441406250000000 553213365531667/610351562500000
-134572322276917/244140625000000 -8148122223176401/9765625000000000
-4872080895061181/4882812500000000 -323551637511061/4882812500000000
-5463859965353539/9765625000000000 -4047025633710263/4882812500000000
7250698708674587/9765625000000000 -6541773450422269/9765625000000000
1614026352026323/3906250000000000 889301270572317/976562500000000
-7363682716828313/39062500000000000 2397634807126243/2441406250000000
-307952491973101/488281250000000 1515698343545283/1953125000000000
2289506212060029/2441406250000000 -6781743881817307/19531250000000000
-2441050433633473/2441406250000000 1067018931812097/62500000000000000
-496315846006863/610351562500000 1136786706066937/1953125000000000
4826966229009773/4882812500000000 5891036902443119/39062500000000000
-512847530350899/1953125000000000 4711478454422497/4882812500000000
-837966705321709/3906250000000000 238456960733289/244140625000000
68341183115543/122070312500000 8091731635378119/9765625000000000
1924246497087619/2441406250000000 -6010311001583981/9765625000000000
4593240682672281/4882812500000000 -3313003435676173/9765625000000000
930231251617943/976562500000000 -5944548255992721/19531250000000000
2059531484090711/4882812500000000 -8854419907864177/9765625000000000
-487214944862059/488281250000000 2580141521232767/39062500000000000
5093982874301107/39062500000000000 -4841116614361697/4882812500000000
4844805680394671/4882812500000000 38914727766063/312500000000000
2841256739148357/9765625000000000 -4671581418076459/4882812500000000
