100
1632483758719278625/8800634673877636622 1601718824972352678/2199422823562433670
889234556183344003/5182935398495223633 3779552566805516039/4977274521488899684
961184164380276360/1079346424031380787 1591184209373161819/4411804511270074419
793646520282165527/7929711144340890850 1951407692484701797/5554013786439395604
3858595493958420632/4222789196035545973 884065047894829240/5087155099035479495
1988367354813859438/4824056558095938130 7986640581681814227/9095450686881809842
3117147345988561692/5516410796509805840 4905726206381934330/8395858046636236908
1315199894709442860/7777469287421254783 1085592737948372815/6060311366055390687
1314304344315440133/3589616545745863492 6645654428232957553/6690269317182739152
4393207630907991355/6414748721593855092 178925426771707641/3701722031355352942
1172354021276480878/3424128767607831575 4839920646387437400/7785679282731826076
2073004267047042738/3514134786479152355 2731694046701960067/8024181596611494395
965047921558927848/3297843662959599662 928201252233952184/8530117732245510345
4162632044929137116/7187558737426904454 1260259939427505073/6096798339418083240
7775117935137193706/9128379842974905551 3289124231063496214/4204396858057135045
4304107432662001632/8940216858326111387 2670511443063250953/3215259578013080201
6558319185627189806/6932468266129184411 1745540199840005966/4551559371264485128
1654042184736912477/7951111400646227935 186549112719868154/7701571604195650936
374118618673556789/690403700114749608 1517301183237663870/7193670162146181691
522987983924704039/3937441957181377906 316941605338984665/1180364917016241473
5514316762180106302/7288761119856468739 2382841603454932574/3251346536684888016
3874705772348648856/5551008070848376923 3983664981149636715/4633785898321369099
3777497058721728986/8790429971360847085 2673431695516634300/3899914782106020995
4774561282647679832/7700222041899647907 5993300372157555958/7782095590679011003
2790596490585722721/7231180633922697488 2414098321578502263/9063541746877760933
970282307129228918/6525979259279532080 3507891888553007424/7595808996691012236
605195086640304361/5258316619560858401 1143754628509144542/3473645863940274456
798949991722731028/2331450339856492834 3069108349728426821/5421950865768170062
3819139968677745714/5131469353467428923 117835255241251205/3191034196958563145
4676087649902051291/6084983119061212475 697902610344650387/4986460482452912992
5494469113194137331/7695454412524191013 153656233422675946/8564917678680903231
738153816767591574/5894228460567075918 465842815779082264/6070139586571377067
577077374684174203/2068066779941384211 6564039861211119837/6856687531967586232
936993856254220736/8860399546176574164 3359009719180353208/8053175309259451215
4074543804315404501/7935360250008012540 4153216490365672198/4836258764060540614
2214922512898297372/7134014965980338659 2562043018734235650/6279929925995616764
4657845550955449765/6608602137137057689 1134284205364496633/6639332333068437101
4355226622512056884/5566072846899933393 1956870946604104395/6365374859680290127
4902015082596521057/5320547023487285378 1999378359769373037/5732525301490249043
676688738034686991/3144441995652857825 373345489162192568/1351282039969012303
1425557865613255499/4671783978916204088 5740803209198957610/6265476989569351446
2462932451451942963/2646701162394278794 636518938432137679/2202088315237934989
4041151804696501794/7427574361850353565 8779619905590336468/9152758356564909317
2980240505311501770/5757394728685882430 4868667129129578742/6480189110960967220
1201753121661823072/5961624176271653881 7449053929797623928/8163762387493140106
275199379429678764/5533659637899891532 4205378407123768905/5275775199158922611
288562354423942211/6075431261540129427 2453462202152345279/5193819630393580102
768964856471408326/8320011898142483004 493186545648673799/1585135582111611332
6616883370899867593/8073528443771725878 4566986926704305665/8891075968843784354
5561885595651109341/7007526820651804327 4693754955685400966/8049960690386862958
4411506384031607500/8412264744300553832 921601572196178220/4059334950870578509
3076720839069365353/6224140178698337709 5778143102290133773/7765798403301980656
4080930378470863657/6775715387990979648 1568727789785901297/3528435407161046585
2176452305562989017/2212294555243380732 368079986909091595/2477565013328803587
2708044427048762836/6868929082725236425 4490558439279643616/5916424335099138527
6415832956230048982/8885260634818285205 850924126554189785/8111205680759493171
1683010374745702022/4064889207048410469 2422444503878239430/8534849404562302104
548912111682746501/9083937620109508795 804645270211056253/2710445717449131296
3812841856874383659/5461660524067055861 752823609698225728/5665036183328987836
2288782645185074000/6010541517375309681 271971072504771348/7888274570234833909
2526691905261653502/6939345927158331963 118280289376634048/2213130629286728282
984370518514125015/1557644592417216666 2927120483770957778/5555294461236585048
2827275495745465155/5241803078142761029 3030483284920335945/8286693015419968952
7985325509249823416/8758805870526530300 1205077460932514775/2381298857663635294
6134882983920357967/8034590584540933613 282513764426193097/5015231192543257583
2063419028771967208/7038478365824406554 2351273552519761859/7929855040968617345
3627972464587404935/3725606696229467526 3377609311230516222/8825692268081411227
2642738174451971425/7935799881176405640 3362941116987715169/6972505370082537700
8493971308537209537/8814538939835194580 1497656461566731343/2036893098953653597
4011220442255195608/5010264528867442904 4284843337282112835/4624094939465558318
6269929236244922890/7773439684101778284 3140611504819927075/3544999571486307258
6340925893763725114/8108899090278511699 1935183520991475884/8617181321085946592
2964777497774932905/5560311381895362066 1071976933430194051/6174495466214436463
3992755996082419435/6456408796946763771 206903121871471497/1666918159795254059
3577675495772767504/9086702235849163702 1077679209523686328/5829715772274592965
3744154349967869102/8057056279159474432 1982003279603387171/6328069498731842491
5564647318619127137/6067434823317683371 4599289683453058621/8026382061036853170
3396679443607137877/7931528450719997137 3714605410108932773/6741884721910000573
5036856880367809092/5084534496161923947 4958477196384230136/7740790775134025285
502701025079225842/9059775388566088633 2839585089065957399/3412677965085003711
8796643336080171220/9015026565364841672 1882043191461248352/5927836212530581034
3121409725676072584/5665518656320934155 6025229497635820526/6754283083525622920
8083868207556676599/8880510330980258622 3255525663449374757/3750573900477982075
3370464112291486540/8547088614946395424 7464005954942565110/9070503183043703844
2160744074468883562/9140948651418120447 2143443876474136869/7036246025084430711
2044197932869741603/6216819084725096492 4036838045847236661/4620965046184731423
5102296345933909611/8804566810114101386 2693847471148745612/3322022271532691403
369509695763808563/4975645448296258165 4391144377416853369/5308733181875710434
2562724100557285302/7800258652759155260 5436607140893682473/7399092502088968315
3169595537820404807/7784568362563213914 7275623205008532260/8094133735792562872
708453662907377491/792438368321771347 6288383161687592515/7601788866705008330
3712243975142225685/5686260273699535068 604559918557171013/7395074992713750362
222556230127333947/7386176544726279586 5890070565874286276/9094851005417068443
4136865599107061010/5214624207653353614 5962107035017294078/6973700146065507615
3951069401795359954/4767069153843164740 2282955484792902805/3394563826814278102
5914682258254890904/5957755060332562951 142152714623414680/2795925343442302330
928101108355883621/6729067952243817901 4110115555545207762/7656282537117637160
3486367053409721094/5423824641087823642 1445692494266748939/2192861454635889049
741779647655349759/2985245479033322548 1396858374658565678/8360812586017294118
4386102103288574299/8554777847127012245 2456749196205751197/5178695149596631114
