1000
6358654390670621/9765625000000000 5929448998651/7812500000000
-1251968131936927/2441406250000000 8383832320988701/9765625000000000
5012641326521623/19531250000000000 943852681161297/976562500000000
1349289462840739/1953125000000000 3530328606422451/4882812500000000
114410904170691/390625000000000 933735895582381/976562500000000
919030032616593/1953125000000000 -1723392313077247/1953125000000000
-1009591064870799/1220703125000000 343089638840133/610351562500000
8294700114048561/9765625000000000 5154161586390921/9765625000000000
5128616987555613/9765625000000000 -4155259301041903/4882812500000000
1717318527719291/1953125000000000 4651651158398077/9765625000000000
137190197543857/610351562500000 -4757867620144597/4882812500000000
2409530719039119/2441406250000000 -6291605918662407/39062500000000000
443847970921607/9765625000000000 4877766666706541/4882812500000000
-8999587333480179/9765625000000000 947854797282003/2441406250000000
-74900476944299/76293945312500 928958721020461/4882812500000000
7862670394224727/9765625000000000 -723984697615467/1220703125000000
-345612418555459/976562500000000 4566799679607417/4882812500000000
-967543509031221/976562500000000 1324155373730801/9765625000000000
2573479275108989/39062500000000000 -152256390751379/152587890625000
8639168948246469/156250000000000000 2437671631571823/2441406250000000
5003637160403107/39062500000000000 1210647151246523/1220703125000000
3810938834359/3814697265625 6934278696134067/156250000000000000
4791465049019177/4882812500000000 -1504102629846381/7812500000000000
-730010643491373/976562500000000 6486592146848463/9765625000000000
-1612405913145777/2441406250000000 -458299277819063/610351562500000
1684929990496869/3906250000000000 8810434151343019/9765625000000000
-4813043279499941/4882812500000000 3289917445327039/19531250000000000
-6973635898879881/9765625000000000 -6836361165889263/9765625000000000
490539771415643/976562500000000 -8444199482874257/9765625000000000
892910053658799/976562500000000 247160398704979/610351562500000
4923247517488441/9765625000000000 8433804925546293/9765625000000000
-2407493631233691/4882812500000000 4248038644565921/4882812500000000
-2624820594752577/19531250000000000 4838517615240377/4882812500000000
-8982459422363029/9765625000000000 -3831821285789129/9765625000000000
7946856824979577/9765625000000000 5675816967089451/9765625000000000
7160863316783791/156250000000000000 2438841004144323/2441406250000000
-940832890713527/976562500000000 5234798493079881/19531250000000000
3746900814467177/9765625000000000 281819156620433/305175781250000
4913864650877989/9765625000000000 -8439275195979613/9765625000000000
2959669623497499/4882812500000000 7767165153362563/9765625000000000
-4882810425877831/4882812500000000 4608579661605353/5000000000000000000
