2500
3582573888980191/4882812500000000 663536652797827/976562500000000
2414006239572927/2441406250000000 364744229347139/2441406250000000
-8861306383612929/9765625000000000 -4104227188687993/9765625000000000
5854983088095239/9765625000000000 7815792005852237/9765625000000000
-2366757599456731/2441406250000000 958562848205249/3906250000000000
549051284188827/610351562500000 213274234245833/488281250000000
401108046050413/488281250000000 5568874733559097/9765625000000000
-2568070470227781/9765625000000000 1177739132436123/1220703125000000
-7227348879476613/9765625000000000 -820945147137519/1220703125000000
4531749032065721/4882812500000000 363599154043441/976562500000000
-4856201653799273/4882812500000000 -8145295107921099/78125000000000000
-4315517413550997/19531250000000000 -190485179480147/195312500000000
-2011342627918287/2441406250000000 5535290865936961/9765625000000000
4837059941846827/4882812500000000 2667460302646001/19531250000000000
-5424085203858083/9765625000000000 -8120759283583821/9765625000000000
-5751165580054647/39062500000000000 -4829601110470969/4882812500000000
4523451055016153/4882812500000000 229818150359879/610351562500000
1201943828996373/1220703125000000 3410933997970297/19531250000000000
-695100970614913/19531250000000000 -487971926192449/488281250000000
-6990387938551387/19531250000000000 1139839974772801/1220703125000000
-8222923956923723/312500000000000000 4881121795331381/4882812500000000
517385704079627/15625000000000000 4880134886163477/4882812500000000
51470483053553/76293945312500 -7208520288386059/9765625000000000
2435918113869743/2441406250000000 -1308860146792399/19531250000000000
6046132644049911/9765625000000000 -3834439714325257/4882812500000000
3492305129900073/9765625000000000 -91198265619637/97656250000000
-5716927605167939/625000000000000000 -305163014084017/305175781250000
2439932152497289/2441406250000000 -5428908692908489/156250000000000000
-1728270621492951/1953125000000000 284319693198287/610351562500000
-1218946541476759/1220703125000000 -4189653526664037/78125000000000000
-4833647369519739/4882812500000000 5529331343538241/39062500000000000
295523511874331/488281250000000 3886958104109493/4882812500000000
-4727814381820563/4882812500000000 244100723571799/976562500000000
-1521073218297901/4882812500000000 -231992425386763/244140625000000
-7439141108794601/78125000000000000 -4860625765302853/4882812500000000
516740553195189/7812500000000000 -487211996059449/488281250000000
148047243919747/976562500000000 -1206594076557813/1220703125000000
4691984150846307/4882812500000000 5406873608085631/19531250000000000
3687422680608779/4882812500000000 -160037276006937/244140625000000
2821035322916927/4882812500000000 -1594170260267641/1953125000000000
-48677267119667/76293945312500 -3759851439234217/4882812500000000
4523603194992961/4882812500000000 -7352683368029087/19531250000000000
-1139231756578113/1953125000000000 -3966144436374061/4882812500000000
-469097779891693/488281250000000 5420826800737651/19531250000000000
142290982863081/244140625000000 396776617109673/488281250000000
-2851473369782413/4882812500000000 7927410051606509/9765625000000000
-7848472451656703/19531250000000000 -1788494357659777/1953125000000000
5474413059301037/19531250000000000 -4687086836582601/4882812500000000
2346978109806083/2441406250000000 -5379416947618781/19531250000000000
