2500
1525770486758927/1953125000000000 1219311972942293/1953125000000000
-5776643785586371/9765625000000000 7873869329311437/9765625000000000
-1138386497716367/1220703125000000 3525380444280743/9765625000000000
-309004205707691/2441406250000000 -4843544519623629/4882812500000000
4813922557562783/4882812500000000 1634634540127481/9765625000000000
-6347205210895367/9765625000000000 -7421618263654343/9765625000000000
6588293417238857/9765625000000000 225264214419077/305175781250000
-8906890271146263/9765625000000000 8008679626101937/19531250000000000
-2411453276943091/2441406250000000 6100126071552101/39062500000000000
1994571417417933/2441406250000000 -5631553019703861/9765625000000000
1622013033588997/2441406250000000 7298808885188303/9765625000000000
1250146226024531/3906250000000000 -925200095792007/976562500000000
-2392677978508759/2441406250000000 -7765467248451/39062500000000
-3155172947465883/9765625000000000 -2310469585822929/2441406250000000
-1871633730952791/2441406250000000 -1567626120826901/2441406250000000
2393660859830983/9765625000000000 4733862570056777/4882812500000000
468829981410217/488281250000000 5457769160740757/19531250000000000
4874666218762411/4882812500000000 -281934683593251/4882812500000000
-135247931401233/152587890625000 -282589778076259/610351562500000
-2740557074241191/4882812500000000 8082377084245157/9765625000000000
-7016423373845329/19531250000000000 -4556859730131163/4882812500000000
925618419783309/976562500000000 389119312848137/1220703125000000
4637434011737719/4882812500000000 -6113674766533739/19531250000000000
4642430717422379/9765625000000000 -8591581267412777/9765625000000000
4368158720449211/4882812500000000 8727929700101633/19531250000000000
2296379997912357/2441406250000000 6631335950963031/19531250000000000
5448433125999559/39062500000000000 -3777408234287/3814697265625
-4858598518806349/19531250000000000 -2364660873530391/2441406250000000
-8440748950991861/9765625000000000 -4911332689500357/9765625000000000
4354554188105939/4882812500000000 -8836031446757329/19531250000000000
-2378704318575907/2441406250000000 4398037688441643/19531250000000000
-964007811681147/976562500000000 6243493307304959/39062500000000000
-4881774514784259/4882812500000000 -6443213138234141/312500000000000000
-3838696494599319/39062500000000000 -4859178356909271/4882812500000000
4277525266698237/4882812500000000 47094099430457/97656250000000
-4153975643486103/4882812500000000 5132774790882791/9765625000000000
8006017568643781/78125000000000000 151784572071769/152587890625000
8839929860850967/9765625000000000 8300137756895459/19531250000000000
4551128288906497/4882812500000000 55278849298417/152587890625000
2803392402526521/19531250000000000 2416126541077541/2441406250000000
-1810250738827399/2441406250000000 6552503936803297/9765625000000000
1166367199463681/1220703125000000 -360143964825201/1220703125000000
3384417273761053/4882812500000000 439949883992911/610351562500000
638601898791083/1220703125000000 8322706230048739/9765625000000000
-4192060208816943/9765625000000000 -4410047132579159/4882812500000000
418117656941489/488281250000000 5043657563924093/9765625000000000
-1905981106115703/19531250000000000 -121487679832159/122070312500000
1480094370079061/1953125000000000 6371848086083949/9765625000000000
-190224132653327/195312500000000 -1771666791488491/7812500000000000
2438537730004789/2441406250000000 757209986392827/15625000000000000
45987298054877/305175781250000 -965411021794653/976562500000000
-1273804097307439/4882812500000000 -235686661861883/244140625000000
6383699982618577/9765625000000000 1478050150333751/1953125000000000
-2252953847705909/9765625000000000 2375547707907749/2441406250000000
7061258631080711/78125000000000000 4862827050193911/4882812500000000
-6011943912203989/78125000000000000 -15213542641581/15258789062500
-3314593903785191/39062500000000000 -2432601145686661/2441406250000000
-6142057323765829/9765625000000000 7592269981514061/9765625000000000
-478571677941947/488281250000000 1550244629853083/7812500000000000
-6074453579353/6103515625000 7614834970034407/78125000000000000
1221485465954927/9765625000000000 -4844466041192927/4882812500000000
-6317912469231877/78125000000000000 4866819902663887/4882812500000000
-31736584815069/39062500000000 -5693571432578213/9765625000000000
-5769092210148497/9765625000000000 7879403956609213/9765625000000000
-591179275508677/1220703125000000 1708799388459667/1953125000000000
-2426521206769323/4882812500000000 -8474397381113303/9765625000000000
1552881712131019/9765625000000000 4820684340131441/4882812500000000
4487721829927627/19531250000000000 4752171078436749/4882812500000000
-6819003977891289/312500000000000000 976329978241767/976562500000000
-2221888428750177/2441406250000000 4047075561884423/9765625000000000
2112513047911273/2441406250000000 4895308938064989/9765625000000000
1098126344528813/1220703125000000 -8530185848746639/19531250000000000
2441106429400213/2441406250000000 4897364105927129/312500000000000000
-1362462927592551/2441406250000000 2025872465994589/2441406250000000
-240489661918289/244140625000000 -6730215636733551/39062500000000000
1186134474724437/1953125000000000 7758515118073793/9765625000000000
-4843561238881373/4882812500000000 4943018901762393/39062500000000000
-1524050524603159/4882812500000000 -4638871404621289/4882812500000000
-4653227066876617/4882812500000000 -5918561682359093/19531250000000000
956808944629937/1220703125000000 -6064362853845271/9765625000000000
-6043946642440789/19531250000000000 29019643954041/30517578125000
-2892724894441889/4882812500000000 1966850311744161/2441406250000000
6521101996711711/9765625000000000 -7269295728549467/9765625000000000
-8198585057879711/9765625000000000 -265285858506143/488281250000000
-695961878491039/1220703125000000 2005744932011037/2441406250000000
-6336355332884121/9765625000000000 -7430883711649373/9765625000000000
-4878982099249081/4882812500000000 -309390462894353/7812500000000000
1142778547058647/1220703125000000 1716616727250637/4882812500000000
-4831101524340011/4882812500000000 -1417485056959507/9765625000000000
7198795781858659/9765625000000000 6598846181850201/9765625000000000
