2500
994316893142481/1953125000000000 8405401807225643/9765625000000000
-3763372299930633/4882812500000000 -6222181881710327/9765625000000000
4870184614632447/4882812500000000 112301185685169/1562500000000000
-3560368451898987/19531250000000000 2400499632398243/2441406250000000
2949379682704083/9765625000000000 4654798361043079/4882812500000000
-6521049515626733/9765625000000000 -7269342807666271/9765625000000000
-3622512274700831/19531250000000000 4798092924421521/4882812500000000
565589520824471/610351562500000 -3670859039463729/9765625000000000
603470362584427/2441406250000000 4731294959742537/4882812500000000
4737814041510119/4882812500000000 4724364115054301/19531250000000000
5264075865384369/39062500000000000 -2419136283377323/2441406250000000
-1159979442122381/1220703125000000 -1520861930554987/4882812500000000
-6405976582066423/9765625000000000 7370949441601237/9765625000000000
1000892158129689/1220703125000000 -5590454763207783/9765625000000000
-6693464387603509/19531250000000000 -2293561848735443/2441406250000000
-1619178935779457/4882812500000000 -1151632468609353/1220703125000000
920475281339867/976562500000000 3261894738469387/9765625000000000
163055294807013/244140625000000 227134375187591/305175781250000
3990827983988673/4882812500000000 2813387622132641/4882812500000000
2433502494120129/2441406250000000 -6281306454693741/78125000000000000
-4866654747432233/4882812500000000 -6350397368637519/78125000000000000
-4812210345240587/4882812500000000 6618710464448973/39062500000000000
-931189228575657/976562500000000 -5884248023016127/19531250000000000
-7760262532779617/9765625000000000 -5928385704638479/9765625000000000
-2839731568771973/9765625000000000 -1167953313078219/1220703125000000
-4692846940987673/9765625000000000 -8564147314770317/9765625000000000
1935512491902201/9765625000000000 4785948783530689/4882812500000000
-4355528560434813/9765625000000000 -4370263224333909/4882812500000000
6722961327698143/39062500000000000 961990351184809/976562500000000
2407090506353761/2441406250000000 -1631587064232411/9765625000000000
-19131722667653/19531250000000 98256406694781/488281250000000
4796569028928307/4882812500000000 -1827329703016953/9765625000000000
407731857715391/610351562500000 -1816738889549723/2441406250000000
-346214006313623/488281250000000 34431735497043/48828125000000
4157211226855917/9765625000000000 4418286615191689/4882812500000000
-8450187803736537/39062500000000000 -953438917921457/976562500000000
-4519444854217871/4882812500000000 -57761600226977/152587890625000
-10261961223997/19531250000000 -8309059489492207/9765625000000000
1988394706127251/2441406250000000 2833196759975689/4882812500000000
-909894434921573/976562500000000 7092712702626587/19531250000000000
-2405376516295963/2441406250000000 6686168024517889/39062500000000000
2323760730627587/2441406250000000 1497465250791759/4882812500000000
4886705085277417/156250000000000000 -4880423927120239/4882812500000000
5128859630595471/19531250000000000 -2355726153480029/2441406250000000
-7941359319925729/19531250000000000 4460973399342967/4882812500000000
-6276002079507057/312500000000000000 152557115488621/152587890625000
-5781432033227947/9765625000000000 78703542033247/97656250000000
1660170759168931/2441406250000000 -447513793637939/610351562500000
-1388025485977989/1953125000000000 -6870375746457699/9765625000000000
-7557948890121291/9765625000000000 6184241280459499/9765625000000000
4719916726853273/4882812500000000 625348703070323/2441406250000000
4879229356206963/4882812500000000 -5984838416938039/156250000000000000
1568606630652069/7812500000000000 1195844749639799/1220703125000000
-6853444886457401/19531250000000000 -2286167712265683/2441406250000000
-8431123677017139/9765625000000000 -2463918889871681/4882812500000000
5162438310491739/19531250000000000 4709159673264881/4882812500000000
3083206731755041/39062500000000000 -4867578874712863/4882812500000000
-4714476248207351/4882812500000000 2542102763654519/9765625000000000
4282845333235551/4882812500000000 -4690029322611411/9765625000000000
4562782749889477/9765625000000000 -4317072075433071/4882812500000000
-4810778714545463/19531250000000000 4732376086083609/4882812500000000
6733829540333429/19531250000000000 -4583429844861221/4882812500000000
-387947123629183/610351562500000 7539142599340651/9765625000000000
-4636172097389017/4882812500000000 766121105561609/2441406250000000
-1123377813397159/1220703125000000 7642213840534467/19531250000000000
2845916948457547/19531250000000000 -603837405750083/610351562500000
-1139837141764543/7812500000000000 -4830563807198051/4882812500000000
237406374631443/244140625000000 -4555687827581219/19531250000000000
6265133033161857/9765625000000000 -7491030617839519/9765625000000000
-4644384034610449/4882812500000000 1205734259070201/3906250000000000
6858490603494467/9765625000000000 -6951873005342021/9765625000000000
-3937442761363189/39062500000000000 -1214485910220457/1220703125000000
-119386347592391/122070312500000 203656369783449/976562500000000
4218147892496573/4882812500000000 4918978051255351/9765625000000000
-8560871602561013/9765625000000000 1174704990760697/2441406250000000
-2439955288385301/2441406250000000 2693074870280683/78125000000000000
8895999152261377/19531250000000000 -8693832952810067/9765625000000000
-1784294962359657/2441406250000000 3332720189177011/4882812500000000
-2437811855330501/2441406250000000 -105944394620193/1953125000000000
119531395222973/122070312500000 7925455897893927/39062500000000000
-4610623132385369/4882812500000000 401871577844619/1220703125000000
953992791572287/1220703125000000 3046345674444397/4882812500000000
-486483490244129/976562500000000 -264613539350561/305175781250000
-8568889503259323/19531250000000000 -8775589143234661/9765625000000000
2436588319515179/2441406250000000 -306606188725917/4882812500000000
4837219118078263/4882812500000000 -1065135170514651/7812500000000000
-4723379874959373/4882812500000000 4950216911586857/19531250000000000
926890411479471/3906250000000000 -4743361022854637/4882812500000000
1013979847001891/3906250000000000 4715439059020317/4882812500000000
4877774440347273/4882812500000000 -1419219578685687/31250000000000000
-646658275274679/2441406250000000 -2354208476868147/2441406250000000
-4558197339228891/4882812500000000 1750627009617669/4882812500000000
-2683917232608297/4882812500000000 4079025152982569/4882812500000000
3922697186877117/4882812500000000 -5815257411404107/9765625000000000
-8615458494368897/9765625000000000 4597967656740511/9765625000000000
-8452770997185701/9765625000000000 978122571250889/1953125000000000
6092202311974011/9765625000000000 -7632332712257997/9765625000000000
1444342061546221/3906250000000000 4536770787091507/4882812500000000
-3104387489339581/9765625000000000 -289345655161431/305175781250000
7931958037899357/9765625000000000 -5696619464702623/9765625000000000
-190956382159801/4882812500000000 4879077122803931/4882812500000000
7640833787847461/9765625000000000 6081536867200069/9765625000000000
5592556242787869/9765625000000000 1601133927088917/1953125000000000
-6945667815579711/9765625000000000 -137295491894301/195312500000000
756369256760079/976562500000000 3088607549667227/4882812500000000
-5703184017801617/39062500000000000 4830490073334129/4882812500000000
2432258072754661/2441406250000000 -6756862329532549/78125000000000000
-974235014720977/976562500000000 -2695315194293313/39062500000000000
-3287054976343753/4882812500000000 -722139252295567/976562500000000
-2273187313579919/9765625000000000 -2374342686381911/2441406250000000
4158392228459073/4882812500000000 -639806219904093/1220703125000000
-8916453555756179/78125000000000000 -242545350160849/244140625000000
1219650497549553/1220703125000000 202732659900393/4882812500000000
-914583857612059/976562500000000 3423604588758683/9765625000000000
4839387949845857/4882812500000000 -5198043823088621/39062500000000000
2208408001738229/4882812500000000 -4354858437195727/4882812500000000
1166870894877479/1220703125000000 -1434034499292661/4882812500000000
7915103628611237/9765625000000000 8937522698421/15258789062500
4996069200027191/19531250000000000 -4720361606322123/4882812500000000
2852643455020989/4882812500000000 -792572601814677/976562500000000
2306701374748381/4882812500000000 67243774902639/76293945312500
-2716409906664199/4882812500000000 1622983678495029/1953125000000000
3077820247463529/4882812500000000 -7581261223427087/9765625000000000
-5325581550470041/9765625000000000 8185695620405031/9765625000000000
-2395814637680249/2441406250000000 -1878453403909163/9765625000000000
-6956671810960343/39062500000000000 -4804756145549607/4882812500000000
-2372111693032367/9765625000000000 4736573596926477/4882812500000000
1237949611723621/2441406250000000 -841707335015909/976562500000000
5336751849848377/19531250000000000 1174249770890373/1220703125000000
-303931514692361/305175781250000 1409527573599497/15625000000000000
-8788443100741697/9765625000000000 -1064503977964933/2441406250000000
8322486913072137/9765625000000000 1277293114910591/2441406250000000
1217629736993169/1220703125000000 110806480720973/1562500000000000
6448477725991479/9765625000000000 -7333796196923989/9765625000000000
2035357648545083/2441406250000000 -5393008392425277/9765625000000000
-4850036956758011/4882812500000000 -4518402749558241/39062500000000000
-2331689914102133/2441406250000000 2894647811429777/9765625000000000
2356140425034041/2441406250000000 1279166564696671/4882812500000000
1175236762303849/1220703125000000 -2640420232182227/9765625000000000
3582955117264073/312500000000000000 -2441245775133799/2441406250000000
-4801046898737123/4882812500000000 1779670291130249/9765625000000000
-112659128074501/244140625000000 -8663723507765821/9765625000000000
-7103959552211957/9765625000000000 -3350417523278311/4882812500000000
391571499112047/610351562500000 -7491021457579061/9765625000000000
466423277595661/610351562500000 393672904786591/610351562500000
-8222790378911883/9765625000000000 -5268125855092983/9765625000000000
6289118175324001/9765625000000000 -7470905180594539/9765625000000000
-8372997313833061/9765625000000000 -251298366604169/488281250000000
-2958802825653533/4882812500000000 -1942121504248699/2441406250000000
-8113164168553933/78125000000000000 -971282350826577/976562500000000
-2553130860477333/39062500000000000 4872371773997877/4882812500000000
8774232767363787/19531250000000000 8724714406595491/9765625000000000
4870578240533209/4882812500000000 -552696402450509/7812500000000000
-1152954985410227/1953125000000000 -985320392698071/1220703125000000
-7804261157729021/9765625000000000 -1174068812678151/1953125000000000
-133973100435007/244140625000000 -8163906235152107/9765625000000000
2070915715200063/2441406250000000 -5171881789950693/9765625000000000
-73334812882139/76293945312500 -1346696435503891/4882812500000000
7090596258132641/312500000000000000 2440777712150549/2441406250000000
-4630418712949357/4882812500000000 6198168055707649/19531250000000000
-5566562990558407/9765625000000000 -200594130199469/244140625000000
2114298206934697/4882812500000000 -550164762285879/610351562500000
